"Station_id","year","min_date","max_date","avg_salinity (ppt)","std_deviation_salinity (ppt)","min_salinity (ppt)","max_salinity (ppt)","avg_adj_water_elev_datum(ft)","std_deviation_adj_water_elev_datum(ft)","min_adj_water_elev_datum(ft)","max_adj_water_elev_datum(ft)","avg_adj_water_elev_to_marsh(ft)","std_deviation_adj_water_elev_to_marsh (ft)","min_adj_water_elev_to_marsh(ft)","max_adj_water_elev_to_marsh(ft)","avg_water_temperature (C DegC)","std_deviation_water_temperature (C DegC)","min_temperature (C DegC)","max_temperature (C DegC)","percent_salinity_complete","percent_water_level_complete","GEOID",
"CRMS0179-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","12.8013892174336","4.22581298791231","2.94","22.43","1.23296804111713","0.689815736293438","-1.07","3.9","0.169438349239656","0.690200134173483","-2.13","2.84","23.3380085797632","6.89097407742554","5.18","37.26","95.73059","95.73059","GEOID99   ",
"CRMS0181-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","14.0451630713691","4.37970651990993","3.28","26.64","1.20804734942295","0.661962539682054","-0.55","3.69","0.190318354204984","0.662804821417101","-1.57","2.67","22.9096421957847","6.64577409081456","0.96","36.32","99.40639","99.32648","GEOID99   ",
"CRMS0184-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.89702274273753","0.307314905189297","1.19","3.2","1.14906404319594","0.307091166643268","0.44","2.46","","","","","0","92.32877","GEOID99   ",
"CRMS0188-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.968520548919292","0.320458634210709","0.2","2.07","1.13250913225735","0.536825230787883","-0.64","2.71","","","","","21.8684931572714","5.75409852550144","6.53","30.83","100","100","GEOID99   ",
"CRMS0188-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.01105046965102","0.432905569376496","0.56","2.43","1.13262105970731","0.536800678993383","-0.64","2.71","0.292897441483568","0.429795535449645","-0.64","1.8","20.2667823797166","2.17107119121778","16.03","24.44","99.97717","99.95434","GEOID99   ",
"CRMS0189-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.683175046457024","0.0844743055952399","0.38","0.86","1.32003697255386","0.354248733650283","0.58","2.7","","","","","19.7891456909638","4.32227075809412","0","25.3","98.80137","98.80137","GEOID99   ",
"CRMS0189-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.371687215852411","0.0291999758291623","0.3","0.45","1.32005545898093","0.354224265901156","0.58","2.7","0.114059360605371","0.366716881008607","-0.51","1.51","18.9622511381428","3.38136777483408","14.12","23.82","100","98.80137","GEOID99   ",
"CRMS0190-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","3.54745886208785","0.526994725856196","2.26","5.04","1.21296711562077","0.376555782307469","0.37","2.46","-0.100406936484575","0.289786108195278","-0.74","1.11","21.8886519578284","3.74255705502975","14.19","26.64","83.24201","75.33105","GEOID99   ",
"CRMS0190-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.18441854521521","0.383270582540573","0.37","2.52","","","","","16.0955877338568","1.49663440581182","13.35","17.85","0","90.60502","GEOID99   ",
"CRMS0192-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.0969280249306134","0.0329045279337775","0.03","0.21","1.44487235644221","0.343787009136936","0.64","2.42","0.101231460777896","0.380216003561536","-1.6","1.53","17.4105134145165","4.4341540068461","6.67","23.92","94.05251","93.90411","GEOID99   ",
"CRMS0192-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.50361187307666","0.416648936773423","0.64","3.03","","","","","","","","","0","100","GEOID99   ",
"CRMS0194-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","3.58567923187665","0.671566394415631","2.24","5.65","-0.0473207761180591","0.671566385112345","-1.393","2.017","","","","","0","100","GEOID99   ",
"CRMS0197-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","2.48687670923531","0.808221580414538","1.12","4.77","0.204769408249522","0.808224345811895","-1.16","2.49","","","","","0","100","GEOID99   ",
"CRMS0200-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","2.37385191842781","0.695372968889557","0.82","4.41","-0.498307593851807","0.695376928335528","-2.052","1.54","","","","","0","89.88584","GEOID99   ",
"CRMS0206-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.01783080355187","0.568430810928145","-0.44","2.93","0.959833311613093","0.56849301142468","-0.5","2.88","","","","","0","99.98859","GEOID99   ",
"CRMS0209-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","11.3236378933546","4.1216022680136","3.59","19.38","1.21973902065357","0.566535275413155","-0.56","3.41","0.319492440190987","0.566789490906738","-1.46","2.51","22.2082825023772","6.41431153790859","6.01","35.01","88.33334","63.42466","GEOID99   ",
"CRMS0211-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.246554796092348","0.0589025349182222","0.07","0.34","1.39747630443096","0.398927959687644","0.66","2.76","0.143046803704195","0.393106453054018","-0.61","1.5","18.129514833618","4.63095250710667","7.92","24.96","100","99.96575","GEOID99   ",
"CRMS0211-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.39752825641077","0.398900377591549","0.66","2.76","","","","","","","","","0","99.98859","GEOID99   ",
"CRMS0217-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.0692864478875059","0.0341086215533123","-0.01","0.38","1.66881493353143","0.779948304589893","0.03","4.12","0.728814933478164","0.779948301855617","-0.91","3.18","21.3185546274857","6.1833721867169","8.03","32.8","99.98859","99.98859","GEOID99   ",
"CRMS0218-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.92285279032497","0.486632780494953","0.93","3.62","1.60116436438386","0.450860645587834","0.99","3.19","","","","","0","97.47717","GEOID99   ",
"CRMS0219-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.806979452515846","0.0448028174867387","0.58","0.9","1.21404612312743","0.36051474927914","0.51","2.59","0.384442922464236","0.340517407256642","-0.26","1.72","19.7290570984148","2.44075935726111","14.62","23.27","100","99.98859","GEOID99   ",
"CRMS0219-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.21404612312743","0.36051474927914","0.51","2.59","","","","","","","","","0","99.98859","GEOID99   ",
"CRMS0220-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","3.08801940873129","2.00272218639812","0.26","8.78","1.12762899418451","0.511274936428194","0.04","2.87","-0.0427545663305307","0.511521243300872","-1.13","1.7","23.1382579804011","6.68236018892136","5.56","37.94","100","100","GEOID99   ",
"CRMS0224-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","7.70324028989394","3.06564575249063","1.78","15.66","1.37005535514054","0.551865780774161","0.33","3.72","0.11266906064434","0.552254555108477","-0.93","2.46","21.4273593376811","6.92146087618631","-1.36","37.89","79.3379","76.30137","GEOID99   ",
"CRMS0225-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","3.29434209082862","2.08177748856419","0.26","11.42","1.30387226634019","0.534104119814039","-0.33","3.08","0.370678941071917","0.534314449724189","-1.26","2.15","22.9976465080902","6.714989261413","1.02","35.95","99.50913","99.20091","GEOID99   ",
"CRMS0226-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","8.65159669599758","3.69287267715163","1.35","19.29","1.17098833296945","0.70160540767318","-1.37","3.21","-0.297781666660371","0.701064151043072","-2.83","1.74","20.411002140998","5.86925447058063","6.77","31.57","74.49772","68.49315","GEOID99   ",
"CRMS0232-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","4.94764787030573","3.09756975995075","0.26","19.5","1.07033796887984","0.575896334144416","-0.57","3.09","0.124078629850606","0.576122464564336","-1.52","2.14","22.9225464062545","6.88700178828839","3.15","36.24","99.39497","99.30365","GEOID99   ",
"CRMS0234-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.215840729143482","0.116565854382297","0","0.5","1.65335527539501","0.289886323212511","1.14","2.72","1.62584545656946","0.289987043830774","1.11","2.69","19.261906604732","5.64015040673854","6.6","28.93","93.89269","98.83562","GEOID99   ",
"CRMS0237-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","6.40451180840074","3.49300782054135","0.6","17.87","1.26115739714606","0.571765404663339","-0.51","3.35","0.147829665604828","0.572068050576545","-1.63","2.24","25.660001671213","5.91239165881471","1.95","35.47","68.1621","67.95662","GEOID99   ",
"CRMS0241-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","2.05009816868664","0.295426088122542","1.51","3.21","1.08109257847207","0.295410481028048","0.54","2.24","","","","","0","100","GEOID99   ",
"CRMS0248-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.05878920256749","1.75868538928471","0.17","10.37","1.2348788318499","0.518736751894163","-0.29","2.94","0.0627380267264386","0.518624716693511","-1.46","1.77","23.2034732781836","6.70818400419126","3.38","36.33","99.37215","99.39497","GEOID99   ",
"CRMS0251-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","4.60950662436148","2.63021598033408","0.28","14.89","1.13999155422994","0.495509163628121","0.04","2.99","0.234577150141268","0.495938248331205","-0.86","2.08","22.9979590370011","6.98980458046041","-0.54","36.57","97.40868","94.62328","GEOID99   ",
"CRMS0253-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.88022477595339","1.85025001795453","0.25","10.29","1.08034057295852","0.509097750893467","-0.19","2.74","-0.0490909090443455","0.509331513823496","-1.32","1.61","22.4822150177717","7.07269674878218","1.12","35.54","90.39954","85.13699","GEOID99   ",
"CRMS0258-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","8.62208886056107","5.55457679393933","0.8","19.09","1.14335756100766","0.550634941314217","-0.32","3.09","0.0742527418874109","0.561093266007255","-1.42","2.042","22.5324734738826","6.75921733301778","0.38","37.3","89.68037","89.52055","GEOID99   ",
"CRMS0260-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","6.88941780915271","4.06850565820606","0.54","16.47","1.26023420416232","0.561879579279682","-0.76","3.1","0.0308305723742664","0.562191928202746","-1.99","1.87","22.9265251119932","6.95688944641365","4.19","37.03","100","99.9201","GEOID99   ",
"CRMS0261-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.34378857176644","1.13730065457128","0.16","7.55","1.23339926702239","0.524625057044909","-0.44","2.97","0.11100160048326","0.524226765300871","-1.56","1.85","23.2546084403992","6.96072014798227","4.19","36.94","99.88585","99.84018","GEOID99   ",
"CRMS0263-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","6.34351140019634","3.76265705996632","1.2","15.04","1.17595658623573","0.560721083683194","-0.56","3","-0.0396658254191792","0.561921304173091","-1.78","1.786","22.925959456045","7.12444149226607","0.53","37.9","90.60502","90.45662","GEOID99   ",
"CRMS0268-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.127747736798691","0.038175808921029","0.03","0.3","1.48910986266152","0.62520487897503","0","3.6","","","","","21.9664532156359","6.30298404559111","9.57","32.74","99.64612","99.64612","GEOID99   ",
"CRMS0268-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.181100457682185","0.0197252264543183","0.13","0.25","1.48917487866104","0.625286517386732","0","3.6","-0.57459817303974","0.571495373720235","-1.36","2.06","19.6043869594461","2.76407561585041","14.81","24.03","100","99.61187","GEOID99   ",
"CRMS0272-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","12.6036601178287","4.01975696569544","4.56","21.62","1.2343525127732","0.663689797186553","-0.33","3.83","0.50830422958878","0.663787572391634","-1.05","3.1","22.9936989544593","6.76761497120241","0.03","36.51","97.46575","97.40868","GEOID99   ",
"CRMS0273-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.650272834103674","0.0897696892679538","0.22","0.77","1.53309474692225","0.353555229356371","0.88","2.84","0.285698630042017","0.367400703718547","-0.33","1.64","20.5191461352997","3.79686298150159","10.89","25.79","100","100","GEOID99   ",
"CRMS0273-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.53309474692225","0.353555229356371","0.88","2.84","","","","","","","","","0","100","GEOID99   ",
"CRMS0276-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","4.69389898157845","3.00207438072048","0.77","12.67","1.42494728651657","0.474157689332847","0.41","3.08","0.22491514510802","0.474192231856635","-0.79","1.88","22.6586319337504","7.14030117113209","-1.94","37.58","88.59589","88.78996","GEOID99   ",
"CRMS0278-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.542805934402258","0.357560046305081","0.12","2.18","1.12014324795045","0.500838246474777","0.07","2.7","","","","","20.9986746521301","6.47367656882052","4.44","32.12","100","87.65982","GEOID99   ",
"CRMS0278-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.4698161869707","0.246215430399114","0.28","1.97","1.12028132339075","0.500729961014648","0.07","2.7","0.104888686100056","0.408359757566706","-0.65","1.54","20.8014259777163","3.5268158870004","14.42","25.75","99.98859","87.64841","GEOID99   ",
"CRMS0282-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","10.7835428079657","4.49029424238508","3.1","19.38","1.16860337972746","0.648676603499696","-0.77","3.52","0.0326890330025513","0.651428750132584","-1.91","2.39","22.3348805513353","6.66039395045695","1.57","35","89.73744","89.82877","GEOID99   ",
"CRMS0287-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.20496436627316","0.658634560567081","0.16","3.39","1.33724891986898","0.366954044875039","0.72","2.79","","","","","22.5490822264386","7.27248298756357","-2.92","35.92","80.09132","76.72374","GEOID99   ",
"CRMS0287-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.20756509749232","0.33312797001201","0.92","2.65","1.34836926235762","0.366373543360749","0.72","2.79","0.140733755541112","0.375338242765104","-0.59","1.72","21.4644536296652","3.3845962763132","13.96","26.51","93.81279","74.13242","GEOID99   ",
"CRMS0290-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.26160309823093","0.0772799835709139","0.09","0.67","1.63135575640118","0.489621545311031","0.07","2.65","","","","","21.6671347658887","6.21274549267274","9.17","32.33","98.76713","98.76713","GEOID99   ",
"CRMS0290-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.68299387164398","0.472210182430829","0.17","2.65","0.554026123611255","0.328343305050873","-0.52","1.44","","","","","0","98.75571","GEOID99   ",
"CRMS0292-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","23.9019753331326","3.33067579844872","6.06","31.92","0.972626169775975","0.689585042701032","-1.12","3.37","-0.325624572047226","1.16353226264992","-5.44","2.28","23.4944290917169","7.13979275597724","4.38","40.48","99.97717","99.97717","GEOID99   ",
"CRMS0293-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","8.42994853674288","4.07741623631547","1.26","20.95","0.914884252233298","0.53341485762489","-1.29","2.36","-0.504179003629407","0.534087615957287","-2.71","0.94","22.0624183780891","7.25167080145666","4.9","37.16","82.07763","84.81735","GEOID99   ",
"CRMS0294-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.266331371671585","0.503630203951172","0.1","8.04","1.40764289791325","0.745846461332426","-0.41","2.4","","","","","21.462156096825","7.02196218806387","7.86","33.9","77.51142","77.48859","GEOID99   ",
"CRMS0294-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","4.18605657175937","0.403763427676831","3.3","5.25","1.23871603306343","0.682049032565245","-0.41","2.4","0.253325278436294","0.487221666144015","-0.79","1.05","21.1047008025254","3.2528777920001","15.32","25.5","73.84703","71.83791","GEOID99   ",
"CRMS0296-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","3.48350764893048","0.671341171058906","1.75","4.93","1.42861811579504","0.397239331653147","0.55","2.39","0.162265357402325","0.360594596366364","-0.63","0.98","21.3152363364025","2.79478373797445","15.66","26.14","99.97717","99.54338","GEOID99   ",
"CRMS0296-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.42868034507096","0.397242025430616","0.55","2.39","","","","","25.611229240818","0.122315398223322","25.27","26.02","0","99.56621","GEOID99   ",
"CRMS0301-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.169164383784192","0.0608672567360258","0.02","0.66","1.57675012679153","0.549620299049293","-0.26","3.29","","","","","20.1941383627669","8.10706791749397","6.36","33.84","83.33333","89.36073","GEOID99   ",
"CRMS0301-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.756784359625236","0.223989701270234","0.24","1.26","1.58160005215145","0.556087153033274","-0.26","3.29","0.103069905110886","0.370095082849404","-0.51","1.3","21.1831504654545","4.13001741074761","13.11","27.07","96.34703","85.68493","GEOID99   ",
"CRMS0302-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","18.5046155010906","5.86134038006725","2.32","29.67","0.897970446150366","0.775942806777516","-1.85","3.86","-0.221963208405508","0.776355672545074","-2.97","2.74","21.5563118322623","6.82963281941193","7.93","35.43","75.70776","75.70776","GEOID99   ",
"CRMS0303-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","10.9545222133422","4.44365489554908","0.92","22.8","1.10221599302751","0.88517806260149","-1.11","5.02","-0.15826678860171","0.885381482399594","-2.37","3.76","23.0469882327926","7.10505379956379","5.07","37.99","99.98859","99.7831","GEOID99   ",
"CRMS0305-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.761888493844097","1.21152459113276","0.09","13.63","0.958615793806331","0.736170634636138","-1.51","3.57","-0.412598343146262","0.735852820109808","-2.88","2.2","24.3408710369871","6.91738445238887","6.38","37.76","77.19178","77.19178","GEOID99   ",
"CRMS0307-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","8.53404518540456","3.52489760161114","1.61","20.47","1.14951281134571","0.651343407617844","-0.73","3.46","0.0863391932159556","0.651595037802544","-1.79","2.39","23.1987544545505","6.5122434947098","4.83","35.26","99.53197","99.34931","GEOID99   ",
"CRMS0309-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","7.52571181947994","3.9625890348503","1.16","21.21","0.918500969949006","0.677767837758578","-1.69","3","-0.377994062632062","0.678605258900943","-2.99","1.71","23.5908073418593","6.76039693931966","7.67","35.55","92.61416","99.98859","GEOID99   ",
"CRMS0310-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","20.0110639648034","3.40907302743586","7.3","25.2","1.11451759906832","0.657819507604033","-0.58","3.24","0.225060774794494","0.658168322889607","-1.47","2.35","23.4471405204794","7.14784003959498","2.25","37.69","90.66209","90.15981","GEOID99   ",
"CRMS0311-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","13.5348787566133","5.16243309009331","3.04","23.96","1.07762299714066","0.622827290756462","-0.62","3.44","0.185362368842486","0.623001328942274","-1.51","2.55","23.4011695030477","6.38585809119877","3.52","35.93","99.32648","99.07534","GEOID99   ",
"CRMS0312-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","3.58013958284181","1.36074440854387","0.71","10.33","1.27919845151931","0.524213559541928","0.01","4.05","","","","","23.155637095619","6.51549928396815","7.57","36.17","82.60274","82.60274","GEOID99   ",
"CRMS0312-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","4.76183742820104","0.463451865609345","3.93","5.9","1.28995613261752","0.566976782849565","0.01","4.05","0.331208289846368","0.641295763001397","-0.76","2.41","20.5460473348967","2.96536888275528","16.21","26.11","77.65981","67.65982","GEOID99   ",
"CRMS0315-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","8.50260265464285","3.03041928556606","1.15","18.89","1.46748123008075","0.612162813108449","0.14","4.12","0.194255504815199","0.61239715881191","-1.13","2.85","23.4022540663208","6.53836423751196","1.68","38.96","87.85388","91.23288","GEOID99   ",
"CRMS0318-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","20.012813344624","3.13935171415459","6.64","27.31","1.34105269266074","0.642392501281164","-0.3","3.92","0.371774269716888","0.642637533291103","-1.27","2.95","23.0211187872711","7.21392116051733","4.28","39.19","97.54566","96.18722","GEOID99   ",
"CRMS0319-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","18.6771363606264","3.62257111573331","8.91","24.96","1.08643356570844","0.633370808263345","-1.12","3.57","0.121116549893997","0.633595278526357","-2.08","2.6","23.3791725029756","6.60483646561997","8.21","34.95","97.94521","97.94521","GEOID99   ",
"CRMS0322-H01","2009","4/1/2009 2:00:00 PM","12/31/2009 11:00:00 PM","12.2609631736157","4.53073630177578","1.1","22.3","1.18449711817594","0.473977989410508","-0.53","2.97","0.0727979179403254","0.473898776203908","-1.64","1.858","23.9341487004411","6.54807600583295","6.57","36.6","61.3927","61.40411","GEOID99   ",
"CRMS0324-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.150440639120497","0.0342744001646217","0.07","0.23","2.5034942882042","0.632902989780978","0.88","3.95","0.633494291687597","0.632902992935747","-0.99","2.08","22.1532990888918","6.69891644085764","9.96","33.43","100","100","GEOID99   ",
"CRMS0326-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","7.07970914413644","4.19574059480839","0.7","19.89","1.03094837890571","0.618135683774193","-0.66","2.99","-0.202325463036344","0.618325488122686","-1.89","1.757","22.0057638445721","6.45995562336641","5.63","35.5","85.55936","85.58219","GEOID99   ",
"CRMS0327-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.191057749113026","0.0724307691439781","0.1","1.4","1.42597530279057","0.482504676994313","-0.13","2.56","","","","","21.7272124318272","7.09029890456157","7.93","33.8","99.82877","99.84018","GEOID99   ",
"CRMS0327-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.873553400607976","0.416356129993619","0.1","1.58","1.42570204511506","0.481965253789349","-0.13","2.56","0.236157623811841","0.253438888738656","-0.27","1.32","20.307786163032","3.98823251028032","10.8","30","99.94292","99.9201","GEOID99   ",
"CRMS0329-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.214901126464258","0.077491229704805","0.08","0.85","1.37437797117866","0.508025570079537","-0.4","2.56","","","","","21.8942540545338","7.41304542817832","4.82","33.53","91.21004","91.21004","GEOID99   ",
"CRMS0329-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.37336421565095","0.50754528448207","-0.4","2.56","-0.131642180414018","0.358246123836238","-1.44","1.07","","","","","0","91.1758","GEOID99   ",
"CRMS0331-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.311706560010001","0.165910776684609","0.09","0.98","1.57473520970365","0.532383509857618","0.01","3.25","","","","","21.9990202150199","5.75741685589085","9.56","31.5","92.04338","92.04338","GEOID99   ",
"CRMS0331-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.342451473832008","0.15265840136912","0.12","0.68","1.57461652964965","0.532454635624573","0.01","3.25","0.223131993169156","0.248033809276687","-0.33","1.5","21.3669034026208","6.61360781499184","9.36","50","99.97717","91.9863","GEOID99   ",
"CRMS0332-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","4.71800369483324","3.86033834715712","0.24","19.99","1.13674707731765","0.612866930854637","-1.1","3.08","-0.319815384380405","0.613104404613571","-2.56","1.63","23.6900258483887","6.49880774277113","9.06","34.61","92.75114","92.75114","GEOID99   ",
"CRMS0335-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.52343760657248","0.333499781158444","0.65","3.88","0.534428586432897","0.334245479058676","-0.34","2.9","","","","","0","99.98859","GEOID99   ",
"CRMS0336-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","18.7296237527481","3.30515256777354","5.83","26.22","1.09216985430789","0.695367907767339","-0.9","3.88","0.0408584925333842","0.695572001800843","-1.95","2.83","23.2109980456958","6.92462829621592","1.22","36.81","99.21233","99.06393","GEOID99   ",
"CRMS0337-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","19.462671173894","4.62889124376499","4.72","33.43","1.06828665461941","0.675250623023835","-0.52","3.83","0.0358554953231419","0.675368011340508","-1.55","2.79","23.1882796313883","6.62879088230744","1.76","36","97.8653","97.00913","GEOID99   ",
"CRMS0338-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","18.3487652124723","3.92465750107708","8.18","24.96","1.08533495524856","0.739439779893041","-0.73","3.85","0.16995260644758","0.739591424116903","-1.64","2.93","23.3067477942582","6.96613716700167","4.07","37.51","89.121","89.121","GEOID99   ",
"CRMS0341-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","17.4382007995645","3.68726435772148","6.34","25.87","1.12043629114191","0.746545504936358","-1.26","3.91","0.0199884275469604","0.746806874099927","-2.36","2.81","22.729263523611","6.977166102963","4.17","36.07","98.91552","98.64155","GEOID99   ",
"CRMS0345-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","17.6858586098997","5.12497236670746","3.85","29.26","0.610777906909282","0.694807049944838","-1.56","2.93","0.0346518865003206","0.694995810020181","-2.14","2.36","22.8330344536081","6.9212136034066","5.47","36.1","94.46347","88.04794","GEOID99   ",
"CRMS0347-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","17.4755024224159","4.60945768174714","4.53","33.4","0.727385127825134","0.606186995160335","-0.44","3.13","0.18120059276758","0.606361533308035","-0.98","2.59","23.4564854752931","6.65065507996574","4.64","38.69","94.29224","92.42009","GEOID99   ",
"CRMS0354-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.42250597028351","2.82112834800058","0.1","18.93","1.18443237702712","0.532749143590805","-0.19","2.9","-0.0670066929828883","0.53255632658808","-1.44","1.648","22.3889272242047","7.0465684292537","0.25","38","90.83334","90.39954","GEOID99   ",
"CRMS0355-W01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","","","","","1.49007973264658","0.444098123461754","0.57","4","0.295040461490106","0.44419475263543","-0.625","2.8","","","","","0","95.92466","GEOID99   ",
"CRMS0365-H01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.173755469200813","0.0370760575179591","0.08","0.36","1.28880727504627","0.607335340884392","-0.79","3","","","","","21.3415104770836","7.22936769560705","4.81","33.18","99.15525","99.15525","GEOID99   ",
"CRMS0365-M01","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","0.510251458981561","0.384519321757526","0.1","1.37","1.28527777675273","0.614100817628121","-0.79","3","-0.274287927492","0.154396174291115","-0.62","0.8","21.1015135159639","5.19149037490273","9.68","29.27","95.78767","94.9315","GEOID99   ",
