"Site_id","Longitude","Latitude","veg_year","Percent_Cover_Tree(m??)","Percent_Cover_Shrub(m??)","Percent_Cover_Herb(m??)","Percent_Cover_Carpet(m??)","Avg_Height_Tree(m)","Avg_Height_Shrub(m)","Avg_Height_Herb(m)","Avg_Height_Carpet(m)","Volume_Tree(m??)","Volume_Shrub(m??)","Volume_Herb(m??)","Volume_Carpet(m??)","Volume_Vegetation(m??)","VVI"
"CRMS0610",-92.63555,29.6067,2008,0,0.06,2.68,0,0,0.1372,0.8991,0,0,0.0823,2.3914,0,2.4736,51.3616
"CRMS0614",-92.88556,29.73736,2008,0,0,1.392,0,0,0,0.4389,0,0,0,0.6064,0,0.6064,5.8667
"CRMS0615",-92.82306,29.67929,2008,0,0.12,3.12,0,0,0.1493,0.9022,0,0,0.1792,2.8778,0,3.057,48.0098
"CRMS0616",-92.26054,29.73009,2008,0,0,1.14,0.548,0,0,0.4724,0.0213,0,0,0.7248,0.0167,0.7414,15.3454
"CRMS0618",-92.26054,29.73735,2008,0,0,2.52,0.108,0,0,0.8351,0.0061,0,0,2.117,0.0033,2.1203,37.4864
"CRMS0619",-92.26054,29.68654,2008,0,0,2.94,0,0,0,1.0028,0,0,0,2.9485,0,2.9485,50.2324
"CRMS0622",-92.97931,29.80993,2008,0,0,2.7,0,0,0,0.8991,0,0,0,2.4176,0,2.4176,40.1094
"CRMS0623",-92.51055,29.63573,2008,0,0.04,2.5,0.024,0,0.2194,1.0515,0.0427,0,0.0439,2.5523,0.0051,2.6013,55.4363
"CRMS0624",-92.88556,29.86074,2008,0,0,2.74,0,0,0,1.082,0,0,0,2.954,0,2.954,54.0769
"CRMS0626",-92.6043,29.6938,2008,0,0.1,2.94,0,0,0.4359,1.5697,0,0,0.2353,4.6219,0,4.8572,68.3074
"CRMS0630",-92.79182,29.78626,2008,0,0,2.02,0.36,0,0,0.7681,0.064,0,0,1.5392,0.0817,1.6208,24.7454
"CRMS0632",-92.38555,29.57041,2008,0,0.12,0.9,0,0,0.192,0.8199,0,0,0.2304,1.0174,0,1.2478,26.7896
"CRMS0633",-92.32304,29.56315,2008,0,0,2.1,0,0,0,0.8747,0,0,0,1.8238,0,1.8238,30.3729
"CRMS0635",-93.47932,29.91881,2008,0,0.02,1.84,0,0,0.1372,1.21,0,0,0.0274,2.2493,0,2.2768,33.8988
"CRMS0638",-93.51057,29.868,2008,0,0,2.9,0,0,0,1.0729,0,0,0,3.1094,0,3.1094,47.0472
"CRMS0639",-93.47932,29.88977,2008,0,0,2.06,0,0,0,1.5544,0,0,0,3.2729,0,3.2729,46.7467
"CRMS0641",-93.51057,29.89703,2008,0,0,2.64,0,0,0,0.637,0,0,0,1.6769,0,1.6769,26.3831
"CRMS0642",-93.47932,29.868,2008,0,0,3.04,0,0,0,1.3411,0,0,0,4.0007,0,4.0007,58.8345
"CRMS0644",-93.29182,29.83171,2008,0,0,2.02,0,0,0,0.6736,0,0,0,1.3459,0,1.3459,17.9013
"CRMS0645",-93.19807,29.84623,2008,0,0,2.4,0,0,0,0.5364,0,0,0,1.2502,0,1.2502,17.5259
"CRMS0647",-93.47932,29.84623,2008,0,0,3.16,0,0,0,1.1948,0,0,0,3.7818,0,3.7818,58.7131
"CRMS0648",-93.16682,29.83897,2008,0,0,3,0,0,0,0.9022,0,0,0,2.7016,0,2.7016,40.9005
"CRMS0650",-93.13557,29.91881,2008,0,0.1,2.58,0,0,0.1646,1.149,0,0,0.1646,2.9735,0,3.1381,46.023
"CRMS0651",-93.51057,29.96236,2008,0,0,2.04,0,0,0,0.9509,0,0,0,2.0329,0,2.0329,33.0708
"CRMS0655",-93.41682,29.79542,2008,0,0.04,2.64,0,0,0.1372,0.5882,0,0,0.0274,1.5275,0,1.555,22.6635
"CRMS0656",-93.26057,30.02042,2008,0.24,0.34,1.84,0,0.4572,0.3048,0.9784,0,1.0973,0.523,1.8251,0,3.4454,47.0128
"CRMS0658",-93.60432,30.05671,2008,0,0,2.2,0,0,0,0.957,0,0,0,2.1006,0,2.1006,30.6632
"CRMS0660",-93.66682,29.91881,2008,0,0,1.88,0,0,0,0.7147,0,0,0,1.4069,0,1.4069,22.7675
"CRMS0661",-93.63557,29.84623,2008,0,0,0.56,0,0,0,0.3109,0,0,0,0.8766,0,0.8766,12.866
"CRMS0662",-93.69808,30.03494,2008,0,0,2.14,0,0,0,0.8991,0,0,0,1.8951,0,1.8951,28.6325
"CRMS0663",-93.69808,30.01316,2008,0,0,2.7,0,0,0,0.8747,0,0,0,2.3377,0,2.3377,40.2072
"CRMS0665",-93.69807,29.96236,2008,0,0,2.86,0,0,0,0.9418,0,0,0,2.6377,0,2.6377,40.3372
"CRMS0669",-93.72932,29.88251,2008,0,0,1.86,0,0,0,0.6827,0,0,0,1.2648,0,1.2648,18.9201
"CRMS0672",-93.41682,29.83171,2008,0,0,2.82,0,0,0,0.5974,0,0,0,1.6635,0,1.6635,24.8055
"CRMS0677",-93.54182,29.85349,2008,0,0,3.32,0,0,0,1.082,0,0,0,3.5441,0,3.5441,54.3138
"CRMS0680",-93.51057,29.77365,2008,0,0,3.12,0,0,0,0.7528,0,0,0,2.3651,0,2.3651,48.315
"CRMS0682",-93.57307,29.82445,2008,0,0,3.58,0,0,0,1.0393,0,0,0,3.6953,0,3.6953,54.4395
"CRMS0683",-93.66682,29.88977,2008,0,0,1.3,0,0,0,0.7681,0,0,0,1.0155,0,1.0155,17.8079
"CRMS0684",-93.82308,29.81719,2008,0,0,3.02,0,0,0,0.5943,0,0,0,1.7994,0,1.7994,30.3777
"CRMS0685",-93.38557,29.88977,2008,0,0,2.58,0,0,0,0.6766,0,0,0,1.7159,0,1.7159,27.1483
"CRMS0687",-93.35432,29.94058,2008,0,0,3.12,0,0,0,1.0637,0,0,0,3.3313,0,3.3313,78.0374
"CRMS0691",-93.10432,29.96235,2008,0,0,2.26,0,0,0,1.0881,0,0,0,2.4469,0,2.4469,37.2944
"CRMS0693",-93.63557,29.89703,2008,0,0,2.06,0,0,0,1.3228,0,0,0,2.7608,0,2.7608,40.7144
"CRMS0694",-93.54182,29.88251,2008,0,0,0.54,0,0,0,0.4572,0,0,0,0.4291,0,0.4291,9.9069
"CRMS0697",-93.66698,30.06418,2008,0,0,3.08,0,0,0,0.9449,0,0,0,3.0034,0,3.0034,43.7709
"CRMS0978",-90.29251,29.32365,2008,0,0,2.92,0,0,0,0.9022,0,0,0,2.6114,0,2.6114,56.0422
"CRMS1024",-89.37876,29.87473,2008,0,0,3.412,0,0,0,0.703,0,0,0,2.4214,0,2.4214,47.7064
"CRMS1069",-89.21826,30.0485,2008,0,0,3.06,0,0,0,0.55,0,0,0,1.6724,0,1.6724,24.0832
"CRMS1100",-92.44805,29.65751,2008,0,0.1,3.16,0,0,0.5334,1.1673,0,0,0.2682,3.6611,0,3.9293,57.2561
"CRMS1130",-92.38555,29.70106,2008,0,0,2.84,0,0,0,0.9509,0,0,0,2.6907,0,2.6907,39.5257
"CRMS1205",-93.57307,29.87526,2008,0,0,1.62,0,0,0,0.3596,0,0,0,1.1747,0,1.1747,22.2134
"CRMS1277",-92.4793,29.82445,2008,0,0.14,2.86,0,0,0.2743,0.6157,0,0,0.2134,1.7586,0,1.9719,29.9456
"CRMS1409",-93.01057,29.868,2008,0,0,2.14,0,0,0,1.2344,0,0,0,2.6358,0,2.6358,41.0543
"CRMS1413",-93.01057,29.89703,2008,0,0,2.56,0,0,0,0.9144,0,0,0,2.3017,0,2.3017,34.2475
"CRMS1446",-92.82306,29.92606,2008,0,0,1.56,0,0,0,1.0271,0,0,0,1.5995,0,1.5995,25.3882
"CRMS1650",-92.04179,29.80992,2008,0,0,3.4,0,0,0,0.5913,0,0,0,2.0091,0,2.0091,30.39
"CRMS1738",-93.22932,29.85349,2008,0,0,2.36,0,0,0,0.6796,0,0,0,1.6726,0,1.6726,31.5673
"CRMS1743",-93.22932,29.88978,2008,0,0,2.58,0,0,0,0.64,0,0,0,1.6988,0,1.6988,28.6812
"CRMS1838",-93.69807,29.7809,2008,0,0,2,0,0,0,1.1338,0,0,0,2.0512,0,2.0512,31.5342
"CRMS1858",-93.51057,29.83897,2008,0,0,3.12,0,0,0,1.4752,0,0,0,4.6151,0,4.6151,69.968
"CRMS2041",-92.16679,29.76638,2008,0.06,0.14,1.82,0,0.2743,0.317,1.841,0,0.1646,0.242,3.3899,0,3.7965,61.3257
"CRMS2154",-93.69807,29.84623,2008,0,0,2.84,0,0,0,0.7272,0,0,0,2.0737,0,2.0737,36.5626
"CRMS2156",-93.69807,29.87526,2008,0,0,3.14,0,0,0,0.8077,0,0,0,2.47,0,2.47,47.9626
"CRMS2166",-93.69808,29.98413,2008,0,0,2.96,0,0,0,0.9235,0,0,0,2.7181,0,2.7181,56.0057
"CRMS2189",-93.76058,29.92606,2008,0,0,3.1,0,0,0,0.7437,0,0,0,2.2944,0,2.2944,44.694
"CRMS2219",-93.60432,29.76639,2008,0,0,2.224,0,0,0,0.5913,0,0,0,1.3931,0,1.3931,24.1054
"CRMS2334",-93.51057,29.88252,2008,0,0.06,2.86,0,0,0.1493,0.7345,0,0,0.0896,2.0804,0,2.17,36.7921
"CRMS2418",-93.16682,29.87526,2008,0,0,2.74,0,0,0,0.6583,0,0,0,1.7818,0,1.7818,29.8564
"CRMS2493",-92.88556,29.82445,2008,0,0.3,3.02,0,0,0.4298,1.018,0,0,0.6815,3.0966,0,3.7781,56.1509
"CRMS2568",-91.35427,29.56315,2008,0.24,0.572,3.06,0,1.3716,2.0117,0.9649,0,0.9449,2.1641,2.9832,0,6.0922,69.0358
"CRMS2614",-89.32296,29.33814,2008,0,0,2.752,0,0,0,1.6002,0,0,0,4.2044,0,4.2044,54.5011
"CRMS2627",-89.18735,29.2287,2008,0,0,1.36,0,0,0,0.7711,0,0,0,1.1771,0,1.1771,20.6951
"CRMS2634",-89.26046,29.22927,2008,0,0,2.46,0,0,0,1.5209,0,0,0,3.7947,0,3.7947,51.5436
"CRMS2785",-91.04176,29.50508,2008,0,0,2.18,0,0,0,1.2924,0,0,0,2.8493,0,2.8493,41.496
"CRMS2825",-90.448,29.49783,2008,0,0.68,2.34,0,0,1.2954,1.1186,0,0,1.1003,2.567,0,3.6673,56.4941
"CRMS2830",-90.34074,30.03624,2008,0,0.6,3.12,0,0,0.785,0.895,0,0,0.93,2.744,0,3.674,57.2404
"CRMS2854",-89.97923,30.30348,2008,0,0,3.352,0.004,0,0,0.855,0.002,0,0,2.8842,1e-04,2.8843,56.3225
"CRMS2862",-91.07301,29.54863,2008,0,0.22,2.6,0,0,0.3658,1.1186,0,0,0.3597,2.9511,0,3.3107,47.2596
"CRMS2881",-91.01051,29.47605,2008,0,0,3.2,0,0,0,0.7345,0,0,0,2.3578,0,2.3578,34.762
"CRMS2887",-90.91676,29.5196,2008,0,0,2.68,0,0,0,0.9723,0,0,0,2.553,0,2.553,37.3431
"CRMS2939",-90.573,29.59944,2008,0.04,0.692,3.02,0.02,0.4572,1.3015,0.5334,0.0034,0.1829,1.3752,1.6556,7e-04,3.2144,45.6991
"CRMS2991",-90.448,29.63573,2008,0,0.96,2.8,0,0,1.463,0.8534,0,0,2.1153,2.3927,0,4.508,61.2957
"CRMS3136",-90.63551,29.94783,2008,0,0,3.14,0,0,0,1.14,0,0,0,3.364,0,3.364,48.2484
"CRMS3166",-90.28868,29.8585,2008,0,0,3.28,0,0,0,1.5331,0,0,0,5.0675,0,5.0675,69.1544
"CRMS3169",-90.27227,29.88891,2008,0,0,3.44,0,0,0,0.8351,0,0,0,2.8742,0,2.8742,41.4541
"CRMS3296",-90.47925,29.38896,2008,0,0,2.84,0,0,0,0.7498,0,0,0,2.125,0,2.125,39.0314
"CRMS3565",-90.10424,29.49783,2008,0,0,3.22,0,0,0,0.8321,0,0,0,2.6882,0,2.6882,58.073
"CRMS3590",-89.94798,29.48331,2008,0,0,3.444,0,0,0,1.015,0,0,0,3.5716,0,3.5716,77.9267
"CRMS3601",-89.94798,29.57767,2008,0,0,2.94,0,0,0,0.8687,0,0,0,2.5798,0,2.5798,44.7189
"CRMS3617",-89.91673,29.54863,2008,0,0,2.86,0,0,0,0.9479,0,0,0,2.8413,0,2.8413,49.7835
"CRMS3626",-89.85423,30.10751,2008,0,0,2.76,0,0,0,0.8,0,0,0,2.215,0,2.215,38.2752
"CRMS3639",-89.85423,29.90427,2008,0,0,3.38,0,0,0,0.893,0,0,0,3.0004,0,3.0004,68.5324
"CRMS3641",-89.85423,29.91879,2008,0,0,3.12,0,0,0,1.0759,0,0,0,3.3106,0,3.3106,64.6135
"CRMS3650",-89.82298,30.0567,2008,0,0.016,3.46,0.072,0,0.11,0.775,0.006,0,0.0176,2.66,0.0012,2.6788,57.3185
"CRMS3664",-89.82298,29.91153,2008,0,0,2.96,0,0,0,0.8229,0,0,0,2.4261,0,2.4261,49.2572
"CRMS3667",-89.88548,30.25993,2008,0,0,2.232,0.34,0,0,0.705,0.044,0,0,1.6278,0.0195,1.6473,27.1462
"CRMS3680",-89.79173,29.51235,2008,0,0,3.68,0,0,0,1.0942,0,0,0,4.0482,0,4.0482,89.2905
"CRMS3784",-89.66672,30.15832,2008,0,0,3.432,0,0,0,0.77,0,0,0,2.6168,0,2.6168,55.9478
"CRMS3800",-89.66672,29.83896,2008,0,0,2.98,0,0,0,1.0119,0,0,0,3.0046,0,3.0046,66.7026
"CRMS3913",-90.47925,30.16557,2008,0,0,3.64,0,0,0,0.54,0,0,0,1.97,0,1.97,29.6357
"CRMS3985",-90.14901,29.7175,2008,0,0.1,2.28,0,0,0.189,0.573,0,0,0.189,1.3191,0,1.5081,23.7391
"CRMS4014",-91.32302,29.54863,2008,0,0,3.6,0,0,0,1.0851,0,0,0,3.9165,0,3.9165,55.8757
"CRMS4016",-91.38552,29.56315,2008,0,0,2.84,0,0,0,1.3777,0,0,0,3.8441,0,3.8441,54.6239
"CRMS4045",-91.01051,29.38169,2008,0,0.66,1.492,0.012,0,0.8382,0.5944,3e-04,0,1.4112,1.0296,0,2.4409,36.4315
"CRMS4094",-90.14679,30.38572,2008,0.408,0.748,0.7,0,4.8762,2.7432,0.3264,0,6.5692,2.7981,0.2592,0,9.6265,48.4632
"CRMS4103",-90.04173,29.6575,2008,0,0.34,3.58,0,0.4541,0.4541,1.0546,0,0,0.3926,3.7819,0,4.1744,61.437
"CRMS4107",-89.85423,30.0567,2008,0,0,2.8,0,0,0,0.37,0,0,0,1.04,0,1.04,15.5233
"CRMS4110",-89.66672,30.20187,2008,0,0.08,3.004,0,0,0.2,0.705,0,0,0.16,2.2062,0,2.3662,45.8286
"CRMS4218",-90.16674,29.56315,2008,0,0,2.6,0,0,0,0.6065,0,0,0,1.5831,0,1.5831,23.7415
"CRMS4245",-90.13549,29.67202,2008,0,0,0.948,0,0,0,0.5547,0,0,0,0.5507,0,0.5507,13.5767
"CRMS4355",-89.82298,29.83896,2008,0,0.088,1.02,0.0088,0,0.315,0.1551,0.0041,0,0.0704,0.395,0,0.4654,10.5075
"CRMS4406",-89.72922,30.20187,2008,0,0,1.702,0.3,0,0,0.5033,0.009,0,0,0.9507,0.0062,0.9569,13.3013
"CRMS4407",-89.72922,30.22363,2008,0,1.34,1.98,0,0,0.8839,0.32,0,0,2.9261,1.116,0,4.0421,53.475
"CRMS4448",-89.22921,29.21475,2008,0,0,2.272,0,0,0,0.7925,0,0,0,1.7647,0,1.7647,27.4259
"CRMS4455",-90.94801,29.2583,2008,0,0,3.3,0,0,0,1.146,0,0,0,3.8008,0,3.8008,86.5411
"CRMS4529",-89.82298,29.46879,2008,0,0,3.22,0,0,0,0.8565,0,0,0,2.7858,0,2.7858,59.7501
"CRMS4548",-89.66672,29.86073,2008,0,0,3.42,0,0,0,0.8918,0,0,0,3.1054,0,3.1054,67.8747
"CRMS4551",-89.60422,29.85348,2008,0,0,3.38,0,0,0,0.8991,0,0,0,3.0497,0,3.0497,68.3096
"CRMS4557",-89.57297,29.82444,2008,0,0,3.6,0,0,0,0.8686,0,0,0,3.1234,0,3.1234,72.9338
"CRMS4572",-89.47921,30.0567,2008,0,0,3.1,0,0,0,0.455,0,0,0,1.419,0,1.419,18.2995
"CRMS4596",-89.44796,30.0567,2008,0,0,3.18,0,0,0,0.9156,0,0,0,2.9464,0,2.9464,48.2075
"CRMS4626",-89.19796,29.33814,2008,0,0,2.44,0,0,0,1.4478,0,0,0,3.7704,0,3.7704,55.9366
"CRMS4690",-90.04174,29.49783,2008,0,0,3.42,0,0,0,0.6797,0,0,0,2.323,0,2.323,46.1996
"CRMS6299",-90.35142,30.05059,2008,0,0,3.552,0,0,0,1.115,0,0,0,3.9528,0,3.9528,90.1547
"CRMS6303",-90.19157,29.47261,2008,0,0,3.06,0,0,0,0.7833,0,0,0,2.3725,0,2.3725,43.5253
