Station_id,year,min_date,max_date,avg_salinity (ppt),std_deviation_salinity (ppt),min_salinity (ppt),max_salinity (ppt),avg_adj_water_elev_datum(ft),std_deviation_adj_water_elev_datum(ft),min_adj_water_elev_datum(ft),max_adj_water_elev_datum(ft),avg_adj_water_elev_to_marsh(ft),std_deviation_adj_water_elev_to_marsh (ft),min_adj_water_elev_to_marsh(ft),max_adj_water_elev_to_marsh(ft),avg_water_temperature (C DegC),std_deviation_water_temperature (C DegC),min_temperature (C DegC),max_temperature (C DegC),percent_salinity_complete,percent_water_level_complete,GEOID
CRMS0225-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.322748772,1.948440915,0.25,9.72,0.779359999,0.494361893,-0.76,2.33,0.139325692,0.494357217,-1.404,1.687,22.22604269,6.763616131,4.48,35.28,74.3379,74.20091,GEOID12A  
CRMS0226-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,6.382346729,3.75691285,2.02,20.27,0.654746268,0.546433733,-1.44,2.19,-0.09824845,0.546424968,-2.188,1.44,23.44856963,6.473625407,7.16,34.59,99.42923,99.42923,GEOID12A  
CRMS0232-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,4.715825929,3.47890197,0.27,18.87,0.749505582,0.530973238,-1.24,2.32,0.164509342,0.53099524,-1.824,1.733,23.45344612,6.629000538,5.52,35.97,100,100,GEOID12A  
CRMS0234-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.134372581,0.078145203,0.03,0.33,1.547987931,0.179487732,1.13,2.22,1.67498235,0.179472059,1.253,2.348,19.71065702,4.700497619,9.78,26.07,100,100,GEOID12A  
CRMS0237-H02,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,6.705426539,3.839033937,1.18,18,0.631954773,0.551994109,-0.73,2.38,-0.048066674,0.551937633,-1.41,1.7,23.75150191,6.006823902,5.77,36.16,97.81963,97.93378,GEOID12A  
CRMS0241-W01,2016,1/1/2016 12:00:00 AM,9/20/2016 9:00:00 AM,,,,,1.82802436,0.208083069,1.31,2.45,1.793025465,0.208051826,1.273,2.418,,,,,0,72.16895,GEOID12A  
CRMS0248-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.929994878,1.889706988,0.72,10.84,0.845056818,0.464480107,-0.42,2.16,0.074185082,0.463843548,-1.182,1.388,23.58275252,5.588304552,8.41,33.01,89.16666,94.42922,GEOID12A  
CRMS0251-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,4.105240347,2.913761736,0.09,14.34,0.809898675,0.507875121,-0.57,2.32,0.415871733,0.507868485,-0.966,1.928,23.55328609,6.43775807,3.43,36.39,99.02968,99.14383,GEOID12A  
CRMS0253-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.059833272,2.398983228,0.26,11.99,0.824789225,0.466615534,-0.36,2.3,0.087787897,0.466614804,-1.097,1.566,24.21364491,6.276315834,6.32,36.55,94.48631,94.50913,GEOID12A  
CRMS0258-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,5.985244766,3.927594939,0.67,18.04,0.692686702,0.508638257,-1.02,2.11,0.311694558,0.508634189,-1.396,1.726,23.74001025,6.296977969,4.73,37.29,100,100,GEOID12A  
CRMS0260-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,5.196627139,3.456626791,1.31,17.29,0.667482613,0.504975835,-1.1,2.08,0.163534032,0.505030016,-1.605,1.573,23.59805838,6.621198557,5.8,35.74,100,100,GEOID12A  
CRMS0261-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,1.437142532,1.275734191,0.17,9.06,0.838578096,0.488940716,-0.89,2.23,0.25659005,0.48895381,-1.474,1.65,23.55805555,6.502490079,6.77,36.07,100,100,GEOID12A  
CRMS0263-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,4.769986331,2.97292083,1.69,17.69,0.741939856,0.523017088,-1.22,2.21,0.247926187,0.522988112,-1.709,1.712,23.5779713,6.540465265,4.12,36.18,100,100,GEOID12A  
CRMS0268-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.05103142,0.013725632,0.02,0.11,1.109726857,0.449981169,-0.14,2.13,,,,,22.58419285,5.814021703,9.17,33.36,100,92.36301,GEOID12A  
CRMS0268-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.063077185,0.011921809,0.03,0.09,1.109744097,0.449884831,-0.14,2.13,0.134077869,0.321507582,-0.272,1.3,19.86843464,3.909655984,7.7,24.99,100,92.34018,GEOID12A  
CRMS0272-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,10.42929389,4.657982424,3.64,23.58,0.457916114,0.599150381,-1.33,2.22,0.279889237,0.599157052,-1.512,2.043,23.62555087,6.529730766,5.5,36.03,94.73744,94.71461,GEOID12A  
CRMS0273-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.402386655,0.03787862,0.22,0.45,1.162935719,0.308156782,0.68,2.27,0.53176932,0.306854582,-0.003,1.676,21.25008758,3.001401959,14.92,24.77,88.63014,88.61872,GEOID12A  
CRMS0273-W01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,,,,,1.149795034,0.295116466,0.68,2.27,,,,,,,,,0,100,GEOID12A  
CRMS0276-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.385247535,1.885879859,0.76,8.59,0.864619357,0.419741808,-0.05,2.33,0.112584307,0.419716946,-0.8,1.579,24.4104332,5.940242069,5.85,37.12,92.69406,92.81963,GEOID12A  
CRMS0278-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.351649711,0.076305709,0.1,0.55,0.936819059,0.400762126,-0.02,2.39,,,,,20.34898648,5.176908078,7.79,26.97,88.64156,88.64156,GEOID12A  
CRMS0278-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.47669626,0.060830264,0.32,0.6,0.936819059,0.400762126,-0.02,2.39,0.390114071,0.347573715,-0.28,1.821,20.90863728,3.596430996,13.47,25.63,100,88.64156,GEOID12A  
CRMS0282-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,8.312327649,4.090723368,2.3,20,0.356784671,0.569057896,-1.81,2.12,0.057388713,0.568971012,-2.11,1.82,23.4884813,6.489886653,7,34.7,97.69406,97.70547,GEOID12A  
CRMS0287-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,1.75217604,0.294093184,0.74,2.5,1.056855645,0.312445984,0.46,2.3,,,,,22.837829,5.253622632,9.02,29.82,100,100,GEOID12A  
CRMS0287-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,1.873006596,0.343741968,1.05,2.49,1.056855645,0.312445984,0.46,2.3,0.403572063,0.315131852,-0.103,1.758,21.2760462,3.358219454,14.74,25.92,100,100,GEOID12A  
CRMS0290-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.205757059,0.123705901,0.08,1.77,0.96522541,0.415798173,-0.7,2.14,,,,,21.60244878,5.401470394,7.67,31.09,100,100,GEOID12A  
CRMS0290-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,,,,,0.965228334,0.415919307,-0.7,2.14,0.360317731,0.350154684,-1.056,1.345,,,,,0,100,GEOID12A  
CRMS0292-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,21.64519016,3.074429335,8.98,30.99,0.537335458,0.569393138,-1.21,1.97,0.034295149,0.569398288,-1.711,1.462,24.00967775,6.261171234,6.24,38.39,100,100,GEOID12A  
CRMS0293-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,7.682896504,4.202862485,0.45,20.73,0.600808379,0.450408764,-1.34,1.91,-0.071209382,0.4504395,-2.011,1.234,23.33157007,6.717351209,5.84,37.28,100,100,GEOID12A  
CRMS0294-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.245557832,0.49035424,0.08,6.2,1.334319216,0.336598122,0.04,2.5,,,,,23.45316144,6.36820282,9.34,33.48,100,100,GEOID12A  
CRMS0294-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,1.456308566,0.465428481,0.28,2.52,0.861368708,0.336563173,-0.44,2.02,0.226325515,0.296128076,-0.428,1.182,21.48870206,3.406846107,16.06,26.39,78.20776,100,GEOID12A  
CRMS0296-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.324561703,0.68137713,0.07,6.16,0.748184197,0.34947519,-0.61,1.91,,,,,23.44009449,6.294694787,9.29,34.35,100,100,GEOID12A  
CRMS0296-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.816499317,0.140252635,0.44,1.14,0.748200979,0.349487268,-0.61,1.91,0.346487705,0.235385565,-0.027,1.492,21.36278232,3.103233469,15.44,25.43,100,100,GEOID12A  
CRMS0301-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.172415128,0.056872056,0.07,0.46,1.338008657,0.60021298,-0.62,3.05,,,,,21.77833941,6.691205724,7.51,33.28,100,100,GEOID12A  
CRMS0301-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.236778233,0.041571685,0.13,0.33,1.338008657,0.60021298,-0.62,3.05,0.287000569,0.383635187,-0.138,1.936,21.3455863,3.484783761,14.65,26.74,100,100,GEOID12A  
CRMS0302-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,16.77818419,5.195619304,1.95,30.82,0.476731951,0.637540846,-1.89,2.85,0.143724209,0.637534577,-2.225,2.514,23.62409039,6.847005747,3.96,38.25,100,100,GEOID12A  
CRMS0303-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,8.960612477,4.465755124,0.84,22.85,0.453800091,0.676958891,-2.23,2.52,-0.258186817,0.676952538,-2.94,1.804,23.43898339,6.807408317,4.09,36.64,100,100,GEOID12A  
CRMS0305-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.067523626,2.759561967,0.1,12.09,0.552018672,0.623774527,-1.71,3.02,-0.421023796,0.623742794,-2.687,2.046,23.05473984,6.818845226,5.46,35.87,100,100,GEOID12A  
CRMS0307-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,7.660318412,4.225918375,1.36,18.54,0.586271883,0.58696695,-1.58,2.38,0.230248267,0.586950173,-1.932,2.024,23.44841616,6.41623943,5.45,35.49,97.15753,97.15753,GEOID12A  
CRMS0309-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,7.258937721,4.996857982,0.37,21.42,0.495246499,0.55258081,-1.65,2.25,-0.094728794,0.552560007,-2.244,1.659,23.35683138,6.605525609,7.19,34.49,100,100,GEOID12A  
CRMS0310-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,13.87124064,2.354651844,8.29,24.65,0.423904925,0.559285605,-1.55,2.05,0.413925316,0.559297995,-1.563,2.038,24.29387667,6.356512256,4.24,36.02,92.93379,92.93379,GEOID12A  
CRMS0311-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,11.93877163,4.706142611,1.52,22.38,0.495193533,0.569082215,-1.58,2.23,0.15421801,0.569082403,-1.917,1.885,23.69281421,6.19084046,5.58,35.32,100,100,GEOID12A  
CRMS0312-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.174135847,0.980290143,0.76,6.03,1.171275834,0.411396937,-0.2,2.78,,,,,23.5023333,6.130431803,5.91,35.18,83.02512,73.4589,GEOID12A  
CRMS0312-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.449519585,0.352211926,1.82,4.9,1.171274676,0.411456268,-0.2,2.78,0.162207452,0.395696531,-0.857,1.865,21.90948316,3.716978976,15,27.47,100,73.43607,GEOID12A  
CRMS0315-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,6.290220994,2.295217347,2.48,12.25,0.550465384,0.70846803,-1.83,3.07,-0.009515609,0.70847088,-2.394,2.51,23.44851059,6.44448286,5.64,36.05,99.17809,99.09818,GEOID12A  
CRMS0318-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,14.70321449,2.650113402,7.22,24.82,0.581192628,0.612219587,-0.93,2.5,0.625196801,0.612232305,-0.885,2.546,23.74537336,6.643585892,4.55,38.31,98.29909,98.49316,GEOID12A  
CRMS0319-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,12.66436753,2.670722179,7.06,23.31,0.384091996,0.555100625,-1.7,2.05,0.32305875,0.555077102,-1.759,1.99,23.65812365,6.324388531,8.26,34.62,100,100,GEOID12A  
CRMS0322-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,10.75645606,4.780610638,0.95,22.91,0.377756147,0.510162874,-1.42,2.13,0.060751821,0.510135051,-1.732,1.81,23.54591644,6.391177287,4.25,35.9,100,100,GEOID12A  
CRMS0324-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.140606784,0.060577382,0.03,0.27,1.506053046,0.58112342,0.2,2.92,0.392053392,0.58117242,-0.911,1.805,22.45813525,6.337202419,10.49,32.92,100,100,GEOID12A  
CRMS0326-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,6.417691257,4.090345615,0.47,16.49,0.53762978,0.536069422,-1.34,2.42,-0.024324226,0.536079888,-1.901,1.862,23.48605646,6.323192604,4.75,35.16,100,100,GEOID12A  
CRMS0327-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.232991092,0.34032463,0.06,5.86,0.733791649,0.391640409,-0.92,2,,,,,22.31389903,6.794142884,8.75,33.45,99.95434,86.67809,GEOID12A  
CRMS0327-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.255019357,0.056609744,0.14,0.46,0.753187063,0.388709927,-0.92,2,0.320760647,0.252587915,-0.101,1.4,21.23131634,3.404293745,15.42,27.52,100,99.89726,GEOID12A  
CRMS0329-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.221570716,0.251265632,0.09,3.42,1.005299432,0.431295553,-0.82,2.32,,,,,22.3990015,6.589970794,7.56,32.71,98.55023,98.55023,GEOID12A  
CRMS0329-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,,,,,1.005314094,0.431371455,-0.82,2.32,0.412256013,0.482346772,-1.35,1.821,,,,,0,98.49316,GEOID12A  
CRMS0331-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.146402869,0.071868729,0.07,1.02,0.855759508,0.397860907,-0.31,2.1,,,,,21.40812457,6.235071213,8.74,34.18,100,100,GEOID12A  
CRMS0331-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.144719945,0.036613927,0.08,0.49,0.855658959,0.398200707,-0.31,2.1,0.325973247,0.168185301,-0.034,1.124,20.51243511,4.836495771,12.6,27.71,100,100,GEOID12A  
CRMS0332-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,4.895550492,4.194593531,0.23,19.5,0.438835249,0.566475977,-1.56,2.29,-0.240135261,0.566448607,-2.236,1.614,23.42254697,6.460259377,8.59,33.79,100,100,GEOID12A  
CRMS0335-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,15.52115276,2.758659656,5.35,25.68,0.479383616,0.627222481,-1.72,2.33,0.247396377,0.627241031,-1.955,2.095,23.46461906,6.641222931,4.01,35.41,100,100,GEOID12A  
CRMS0336-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,13.25379066,2.659481156,6.46,24.66,0.560686062,0.650132475,-1.82,2.83,0.24994359,0.64999625,-2.126,2.515,23.82002159,6.854115176,0,34.93,89.86301,89.8516,GEOID12A  
CRMS0337-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,13.70310085,2.728925203,7.57,23.32,0.464801192,0.620175999,-1.4,2.35,0.194850923,0.62014784,-1.673,2.079,23.46524697,6.448343924,3.63,35.17,99.84018,99.62328,GEOID12A  
CRMS0338-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,13.79387333,2.960296969,3.66,22.22,0.548527912,0.611266607,-1.11,2.44,0.560601227,0.611270877,-1.097,2.45,23.58101697,6.683682664,1.45,36.65,99.49772,98.56165,GEOID12A  
CRMS0341-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,13.97281139,3.245054401,8.17,23.69,0.479871426,0.652956453,-2.03,2.48,0.351897601,0.652935668,-2.161,2.357,23.40715877,6.623684094,4.96,35.28,99.44064,99.44064,GEOID12A  
CRMS0345-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,14.52173482,3.82669793,3.13,23.02,0.544898713,0.610765814,-2.3,2.21,0.461873869,0.610754002,-2.387,2.13,23.22885171,6.416725242,7.72,35.84,82.91096,89.60046,GEOID12A  
CRMS0347-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,15.95065142,4.00211903,3.03,27.62,0.567084325,0.592176352,-1.1,2.26,0.21113304,0.592139196,-1.452,1.901,23.40614981,6.458781261,6.51,37.16,95.85616,95.84475,GEOID12A  
CRMS0354-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.802334928,3.419790313,0.16,18.88,0.570702413,0.52052544,-1.35,2.37,0.150690687,0.520500315,-1.773,1.946,23.48224386,6.66399076,4.04,36.32,100,100,GEOID12A  
CRMS0355-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,14.06575202,3.50483629,7.85,24.17,0.576946373,0.632172828,-2,2.55,-0.332050211,0.63220031,-2.906,1.638,23.26749288,6.459451863,6.54,34.62,100,100,GEOID12A  
CRMS0365-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.226982858,0.112090606,0.1,0.68,0.958861185,0.53760716,-1.04,2.74,,,,,21.96622753,6.056616098,9.19,30.74,88.57306,98.43607,GEOID12A  
CRMS0365-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.19569103,0.068786099,0.06,0.41,0.988868598,0.548680383,-1.04,2.74,0.308780169,0.174159596,-0.268,1.248,21.18206169,4.904122979,11.57,31.02,100,86.26713,GEOID12A  
CRMS0367-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.121386612,0.047510866,0.05,0.32,0.873583788,0.416154271,-0.33,2.25,,,,,23.17933743,6.18552659,7.89,32.94,100,100,GEOID12A  
CRMS0367-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.147060565,0.041677377,0.06,0.29,0.873659453,0.416215453,-0.33,2.25,0.247505692,0.347331106,-0.704,1.464,20.73153006,4.223636788,12.54,27.27,100,100,GEOID12A  
CRMS0367-M02,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,,,,,0.873679352,0.416439733,-0.33,2.25,0.370652461,0.382444334,-0.603,1.67,,,,,0,100,GEOID12A  
CRMS0369-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,5.58273452,4.558907322,0.61,17.03,0.61558857,0.57323235,-1.4,2.36,-0.046400956,0.573288297,-2.059,1.701,23.35846766,6.177965316,4.92,35.55,100,100,GEOID12A  
CRMS0371-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.239550319,0.466901179,0.08,5.49,0.811012067,0.390685251,-0.89,2.12,,,,,22.58475068,6.503009833,8.59,32.66,100,100,GEOID12A  
CRMS0371-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.690438397,0.125384102,0.41,0.93,0.811166419,0.390531774,-0.89,2.12,0.441228308,0.356558873,-0.218,1.638,21.88191529,3.189123692,15.4,26.24,100,100,GEOID12A  
CRMS0374-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,16.45828718,3.881682205,4.7,27.46,0.503509842,0.58316262,-0.96,2.19,0.18755255,0.583142535,-1.273,1.87,23.57452187,6.687236374,3.23,37.47,100,99.16666,GEOID12A  
CRMS0376-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,17.07941705,4.228100044,3.41,28.87,0.470343846,0.621294605,-1.94,2.37,0.551364682,0.621284134,-1.857,2.452,23.51466241,6.467740401,6.81,35.73,100,100,GEOID12A  
CRMS0377-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,12.07038446,4.587019827,2.73,23.8,0.582272548,0.617701118,-1.97,2.42,0.066304016,0.617684509,-2.482,1.9,25.01346806,5.453135193,9.1,34.68,86.70091,86.70091,GEOID12A  
CRMS0381-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.378497096,0.093497515,0.18,0.78,1.027891381,0.221688606,0.67,2.04,,,,,19.92835705,4.887924054,8.06,26.85,100,100,GEOID12A  
CRMS0381-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.345800145,0.074233263,0.14,0.56,1.024433373,0.223646843,0.67,2.04,-0.020857246,0.173099738,-0.336,0.181,20.28589251,4.43850649,10.88,26.87,95.15982,95.09132,GEOID12A  
CRMS0382-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.38713001,0.131586257,0.22,1.11,1.005393898,0.216218745,0.63,2.02,,,,,19.86888775,4.542519566,10.49,26.71,100,100,GEOID12A  
CRMS0382-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.342149363,0.084877109,0.12,1,1.005416144,0.216221001,0.63,2.02,0.079039618,0.081225115,-0.195,0.2,20.79073203,4.316503919,11.59,27.37,100,100,GEOID12A  
CRMS0383-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,11.26734327,4.94232508,0.92,25.67,0.574952185,0.61295537,-1.95,2.35,0.362979281,0.613001866,-2.162,2.142,23.41814207,6.599638071,7.36,34.84,97.23744,100,GEOID12A  
CRMS0385-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.101059482,1.136996911,0.21,6.16,0.140329045,0.143011956,-0.32,0.86,0.149360241,0.142985043,-0.308,0.871,23.55874415,6.001230632,8.28,37.79,99.98859,100,GEOID12A  
CRMS0386-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,6.701050774,2.088204993,2.74,14.5,0.502032103,0.48146256,-1.39,2.1,0.256034609,0.48146519,-1.632,1.856,23.75274704,6.326823152,6.4,34.97,100,100,GEOID12A  
CRMS0387-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,7.924474553,2.302807459,1.98,14.86,0.37128316,0.501057483,-1.65,1.92,0.204490265,0.500851234,-1.82,1.748,23.85643061,6.347433886,7.01,35.46,100,100,GEOID12A  
CRMS0390-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.951444676,1.142238579,1.57,8.59,0.659631147,0.40952468,-0.54,2.18,0.254632855,0.409465387,-0.946,1.776,23.63422815,6.469793923,5.11,36.44,100,100,GEOID12A  
CRMS0392-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.858265025,0.937475966,1.57,7,0.752889264,0.430130142,-0.61,2.28,0.523913806,0.430157124,-0.836,2.052,24.05844275,6.524064011,5.31,36.77,94.41781,94.42922,GEOID12A  
CRMS0394-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.14953328,2.113223273,0.91,11.16,0.72803235,0.426334741,-0.49,2.18,,,,,23.69397432,6.176912677,2.72,34.49,99.30365,98.80137,GEOID12A  
CRMS0394-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.1757582,1.688765316,1.42,8.13,0.726384082,0.42741065,-0.49,2.18,0.317575934,0.304769163,-0.448,1.589,21.89771403,4.005766322,14.6,27.28,100,98.9726,GEOID12A  
CRMS0395-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.572678734,2.611049101,0.26,12.69,0.537744763,0.460391773,-1.04,2.08,,,,,23.48873521,6.255636616,6.16,34.01,100,100,GEOID12A  
CRMS0395-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,3.016544854,1.97441036,1.09,8.39,0.537865846,0.460332107,-1.04,2.08,0.494780168,0.381494804,-0.517,1.887,22.28327756,4.079785085,14.34,28.58,100,100,GEOID12A  
CRMS0396-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,4.154075591,3.555178078,0.52,15.7,0.699503643,0.527238032,-1.4,2.3,,,,,23.18209585,6.511880961,5.96,33.73,100,100,GEOID12A  
CRMS0396-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,6.463202778,2.306836707,2.4,11.73,0.699497779,0.527317435,-1.4,2.3,0.177740893,0.301833387,-0.465,1.389,22.06563413,3.31566005,16.34,27.59,100,100,GEOID12A  
CRMS0397-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,9.35580781,1.962732964,5.06,16.37,0.501744278,0.51768339,-1.35,2.44,0.358687578,0.517659752,-1.496,2.294,23.77956507,6.291128469,4.57,36.62,100,100,GEOID12A  
CRMS0398-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,1.359446054,1.683489217,0.2,10.11,0.764776532,0.436760091,-0.71,2.29,0.049807126,0.436717019,-1.424,1.577,24.0531147,6.158238113,10.48,34.53,90.67352,90.67352,GEOID12A  
CRMS0399-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,4.394806469,3.852050124,0.2,19.08,0.571121356,0.524100402,-1.27,2.56,-0.000798156,0.524103716,-1.84,1.989,23.2545822,6.661577858,4.75,36.38,100,100,GEOID12A  
CRMS0400-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,2.733696775,3.068293071,0.26,15.52,0.758046373,0.383506055,-0.53,2.07,0.392092271,0.38345478,-0.897,1.701,23.23974865,5.665516773,8.53,32.03,99.46347,96.00456,GEOID12A  
CRMS0403-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.111909154,0.039941155,0.04,0.25,1.334768898,0.491370729,-0.02,2.45,1.263735201,0.49139169,-0.096,2.376,23.33480647,6.303808777,11.23,35.29,100,100,GEOID12A  
CRMS0409-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.138915072,0.048359823,0.06,0.56,0.959086976,0.371016047,-0.43,1.99,,,,,23.57910291,6.498449924,8.45,33.91,100,100,GEOID12A  
CRMS0409-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.304708563,0.042010357,0.19,0.43,0.958988841,0.370996778,-0.43,1.99,0.274358379,0.309949098,-0.313,1.292,20.50840959,3.08684145,13.85,26.09,100,100,GEOID12A  
CRMS0411-H01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,0.13896832,0.081645102,0.1,2.4,1.024778841,0.401477216,-0.37,2.05,,,,,23.53338665,6.501159967,8.6,35.2,99.80593,100,GEOID12A  
CRMS0411-M01,2016,1/1/2016 12:00:00 AM,12/31/2016 11:00:00 PM,,,,,1.02482271,0.401479078,-0.37,2.05,0.256395607,0.163179432,-0.59,0.91,,,,,0,100,GEOID12A  
