Station_id,year,min_date,max_date,avg_salinity (ppt),std_deviation_salinity (ppt),min_salinity (ppt),max_salinity (ppt),avg_adj_water_elev_datum(ft),std_deviation_adj_water_elev_datum(ft),min_adj_water_elev_datum(ft),max_adj_water_elev_datum(ft),avg_adj_water_elev_to_marsh(ft),std_deviation_adj_water_elev_to_marsh (ft),min_adj_water_elev_to_marsh(ft),max_adj_water_elev_to_marsh(ft),avg_water_temperature (C DegC),std_deviation_water_temperature (C DegC),min_temperature (C DegC),max_temperature (C DegC),percent_salinity_complete,percent_water_level_complete,GEOID
CRMS0211-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.213806216,0.152343217,0.05,1.48,1.518144142,0.542026334,-0.1,4.52,-0.744907692,0.334299729,-1.58,0.12,23.33569623,5.908089987,9.16,34.41,100,100,GEOID99   
CRMS0211-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.182873405,0.056880531,0.08,0.35,1.518257947,0.542087514,-0.1,4.52,-0.126042805,0.104967287,-0.27,0.63,19.74639571,4.435042928,11.87,30.63,100,100,GEOID99   
CRMS0217-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.063663896,0.032120631,0.01,0.37,1.726054879,0.758408871,0.08,3.52,0.787432539,0.758835077,-0.86,2.58,21.02878972,4.91384988,8.67,29.43,100,100,GEOID99   
CRMS0218-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.075470173,0.038962783,0.02,0.19,1.752309881,0.575793856,0.46,3.42,1.313804646,0.575946673,0.02,2.98,20.86787683,4.960295144,6.83,30.42,100,100,GEOID99   
CRMS0219-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.543490441,0.027879193,0.49,0.58,1.494941413,0.364753877,1.17,4.22,0.470979374,0.256139248,-0.09,1.98,19.61381945,2.190836392,16.55,22.55,100,51.63242,GEOID99   
CRMS0219-W01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,,,,,1.494880639,0.364736459,1.17,4.22,,,,,,,,,0,51.64384,GEOID99   
CRMS0220-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,5.198011043,3.541608802,0.48,19.78,1.119280428,0.537294336,-0.22,6.84,-0.05072071,0.537295488,-1.39,5.67,23.61731768,6.168214302,0.43,36.79,99.23516,100,GEOID99   
CRMS0224-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,9.824022787,4.594028319,0.56,25.81,1.3727917,0.607127492,0.33,9.08,0.11583763,0.607148214,-0.93,7.82,24.26341129,5.160730379,7.27,35.75,93.21918,95.19407,GEOID99   
CRMS0225-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,5.739367426,3.946912424,0.46,30.2,1.289054594,0.461453163,-0.31,2.8,0.356073114,0.461502416,-1.24,1.86,23.70071626,5.800223079,5.78,34.19,97.99087,94.30366,GEOID99   
CRMS0226-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,9.336788949,4.494736993,2.26,28.29,1.173390974,0.533901463,-0.64,6.33,-0.293663389,0.533954416,-2.11,4.87,23.54464527,5.922601738,0,33.39,98.33334,96.38128,GEOID99   
CRMS0232-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,7.609641316,4.494761349,0.56,23.54,1.065065549,0.508523957,-0.63,2.54,0.119000971,0.508492676,-1.58,1.6,23.25152232,6.071539404,3.7,35.49,95.15982,94.0411,GEOID99   
CRMS0234-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.128508933,0.064280594,0.02,0.3,1.632785133,0.351295547,1.14,4.35,1.605769028,0.351245138,1.11,4.32,20.98520184,4.65985871,6.13,30.42,68.36758,87.87672,GEOID99   
CRMS0237-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,9.779182109,4.786127826,0.77,30.89,1.15966714,0.565177544,-0.57,7.59,0.046609808,0.565149392,-1.68,6.47,23.57367307,5.697478822,6.21,33.59,99.79452,96.36987,GEOID99   
CRMS0241-W01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,,,,,2.13805533,0.334220062,1.69,3.64,1.16900262,0.334266749,0.72,2.68,,,,,0,100,GEOID99   
CRMS0248-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,4.806711374,3.717199838,0.49,25.3,1.241589373,0.532472167,-0.14,6.38,0.069642735,0.532472999,-1.31,5.21,23.20276753,5.70127296,0,34.34,83.41325,99.69178,GEOID99   
CRMS0251-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,7.537458559,4.923306171,0.65,31.15,1.134985271,0.471858688,0.04,4.88,0.229959939,0.471868504,-0.86,3.97,23.93100477,5.595897405,5.93,35.41,95.71918,96.88356,GEOID99   
CRMS0253-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,5.485858173,4.086534073,0.47,26.19,1.071849148,0.527107467,-0.06,6.87,-0.057178774,0.527105809,-1.19,5.74,23.90921545,5.865488541,6.48,34.58,96.90639,98.5274,GEOID99   
CRMS0258-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,8.457022713,4.253840306,0.7,21.58,1.189214055,0.453486453,-0.23,2.61,0.141243025,0.453463177,-1.28,1.562,23.82224273,5.919234079,4.3,35.9,92.44292,96.15297,GEOID99   
CRMS0260-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,8.35573414,4.497969212,0.4,22.67,1.225541386,0.603302901,-0.64,8.25,-0.003488291,0.603319026,-1.87,7.02,23.59189891,6.125279397,3.13,34.47,100,98.47032,GEOID99   
CRMS0261-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,2.933110557,2.762994909,0.25,23.86,1.187834745,0.523151152,-0.36,5.87,0.070770199,0.523146982,-1.48,4.75,23.7998053,6.045482188,2.08,36.11,100,99.74886,GEOID99   
CRMS0263-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,7.549299625,4.467011081,0.4,21.54,1.191988276,0.495319031,-0.58,7.03,-0.021957017,0.495319113,-1.79,5.81,23.54312037,6.050709257,1.1,36.4,100,99.32648,GEOID99   
CRMS0268-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.097166439,0.064174643,0.03,0.35,1.541179417,0.585905926,0.27,3.38,,,,,21.98351092,5.030103428,10.43,31.8,100,100,GEOID99   
CRMS0268-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.171956968,0.06286751,0.07,0.5,1.541211569,0.5859644,0.27,3.38,0.28880552,0.484082228,-0.42,1.94,19.87869537,3.478770875,13.29,25.06,100,100,GEOID99   
CRMS0272-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,15.44259559,4.896092351,4.97,24.82,1.250501663,0.622542405,-0.32,6.44,0.524633222,0.622576458,-1.04,5.71,23.7916657,5.790917507,5.8,35.14,98.8242,99.44064,GEOID99   
CRMS0273-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.26059654,0.092347942,0.06,0.88,1.206974043,0.522719786,-0.34,4.25,,,,,22.36892874,5.559340118,9.73,31.91,100,100,GEOID99   
CRMS0273-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.529488843,0.024394306,0.42,0.58,1.512352867,0.348588505,0.95,4.17,0.311719126,0.301912285,-0.24,2.38,20.18000455,3.55204906,12.97,25.83,100,96.40411,GEOID99   
CRMS0273-W01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,,,,,1.512352867,0.348588505,0.95,4.17,,,,,,,,,0,96.40411,GEOID99   
CRMS0276-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,6.355733718,3.723029761,0.62,14.6,1.371902231,0.393014321,0.41,6.71,0.171900903,0.393015495,-0.79,5.51,24.97327987,5.222928009,4.82,36.46,87.2831,85.93607,GEOID99   
CRMS0278-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.761406285,0.234163052,0.18,1.55,1.143328779,0.439705566,0.26,4.55,,,,,20.57945811,5.471925387,7.05,29.96,100,100,GEOID99   
CRMS0278-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.84014117,0.048977971,0.5,0.92,1.143328779,0.439705566,0.26,4.55,0.097581625,0.315275084,-0.44,2.23,20.96953094,3.215418729,15.86,25.45,100,100,GEOID99   
CRMS0282-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,11.63464331,4.564522899,2.4,22.8,1.265877513,0.649525257,-0.75,8.9,0.135877514,0.649525257,-1.88,7.77,23.69711914,5.816010062,8.3,33.2,99.05251,99.90868,GEOID99   
CRMS0287-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,1.33089035,1.143413674,0.15,7.32,1.30420713,0.330677995,0.78,7.09,,,,,23.43669817,6.135756177,2.34,37.06,90.26256,90.27397,GEOID99   
CRMS0287-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,1.79923497,1.019956541,0.28,5.43,1.30420713,0.330677995,0.78,7.09,0.120758944,0.260913716,-0.33,1.39,21.01930329,3.365206217,14.68,25.71,100,90.27397,GEOID99   
CRMS0290-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.208604065,0.067702399,0.12,0.9,1.553343716,0.302097668,0.59,2.58,,,,,22.67119123,4.897222778,9.72,30.83,76.95205,76.95205,GEOID99   
CRMS0290-M01,2012,1/1/2012 12:00:00 AM,8/14/2012 12:00:00 PM,,,,,1.541204146,0.296176473,0.59,2.41,0.204441786,0.272317054,-0.66,1.02,,,,,0,57.26028,GEOID99   
CRMS0292-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,26.21437891,3.550963974,10.19,33.44,1.035992257,0.59602352,-0.67,5.83,-0.049438689,0.596214289,-1.75,4.74,24.10384835,6.487724017,3.33,38.96,100,100,GEOID99   
CRMS0293-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,11.24012979,4.304583558,1.66,23.88,0.98072071,0.46355347,-1,2.33,-0.434994876,0.463693961,-2.41,0.91,23.77248663,6.424997927,4.67,36.21,100,100,GEOID99   
CRMS0294-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.312233487,0.460862257,0.1,6.3,1.339768791,0.330618171,0.04,2.38,,,,,23.45896469,5.773268312,8.5,33.4,100,100,GEOID99   
CRMS0294-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,1.905820424,0.574197123,0.7,3.9,0.86960246,0.330573339,-0.43,1.91,0.223742024,0.213909721,-0.35,0.98,21.30314836,2.985221841,16.1,27.04,100,100,GEOID99   
CRMS0296-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.310859616,0.45574458,0.11,6.38,1.479882675,0.459105814,-0.38,3.42,,,,,23.46191848,5.647113449,9.41,33.16,100,100,GEOID99   
CRMS0296-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,1.733725377,0.291846401,0.93,2.29,1.479846137,0.459147126,-0.38,3.42,0.217544119,0.273340779,-0.29,1.37,21.49853125,2.290874403,17.84,24.55,100,100,GEOID99   
CRMS0301-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.216542002,0.103673125,0.08,1.19,1.4147306,0.50324823,-0.07,3.26,,,,,21.84620713,6.614594108,8.24,33.65,99.20091,99.15525,GEOID99   
CRMS0301-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.33407854,0.054870356,0.18,0.5,1.363629041,0.484951693,-0.07,3.26,0.146483161,0.204368422,-0.18,1.37,21.01295262,3.781903798,14.1,26.76,91.86073,90.71918,GEOID99   
CRMS0302-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,20.95244563,5.33372322,1.17,31.14,1.105121256,0.676818723,-1.72,3.64,-0.013234658,0.677077813,-2.84,2.52,23.76221223,5.973564181,8.7,35.1,100,100,GEOID99   
CRMS0303-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,13.55898555,5.408538698,1.33,24.94,1.005149382,0.669075387,-1.56,3.01,-0.252287654,0.669345482,-2.82,1.75,23.52871605,6.551267645,3.84,37.46,92.38585,92.46575,GEOID99   
CRMS0305-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,3.132342825,3.952516845,0.14,21.53,0.926063332,0.729324489,-1.61,3.6,-0.447456429,0.729401644,-2.99,2.23,23.37691002,6.182265752,6.27,35.18,100,100,GEOID99   
CRMS0307-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,11.38400503,4.302649865,0.17,20.86,1.183567839,0.586785855,-0.76,3.9,0.120326633,0.586983311,-1.82,2.84,23.72618221,5.662083202,5.03,33.83,99.98859,99.95434,GEOID99   
CRMS0309-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,10.66539177,4.746700379,1.21,23.54,0.867373035,0.599240959,-1.17,2.66,-0.428112047,0.599344619,-2.47,1.37,24.19671796,5.949906149,7.87,36.09,95.71918,100,GEOID99   
CRMS0310-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,19.170315,2.889506065,5.05,25.53,1.196020315,0.625431994,-0.6,7.25,0.306750741,0.625709449,-1.49,6.36,23.9897375,6.264070075,2.01,36.39,100,100,GEOID99   
CRMS0311-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,16.75197265,4.412220739,4.1,25.96,1.147006267,0.570568008,-0.61,3.72,0.25477265,0.570714036,-1.5,2.83,24.00602393,5.702448459,4.81,34.73,100,100,GEOID99   
CRMS0312-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,4.751913486,1.528251803,1.03,11.64,1.29326142,0.495406182,0.01,6.34,,,,,23.72151585,6.002423753,4.78,34.81,94.73744,94.71461,GEOID99   
CRMS0312-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,6.419378775,0.663362046,2.28,10.45,1.231158983,0.44423104,0.01,6.34,0.129887294,0.361987696,-0.74,3.96,21.00254795,3.596671147,15.39,26.95,85.07991,79.4863,GEOID99   
CRMS0315-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,9.552915987,2.407995077,0.48,15.46,1.583839785,0.580639949,0.45,6.25,0.310646968,0.580836004,-0.82,4.98,24.47813321,5.458452989,6.83,37.36,91.1758,89.6347,GEOID99   
CRMS0318-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,20.43817344,2.963798814,1.34,26.47,1.283996899,0.592305826,0.1,6.88,0.314678982,0.592609689,-0.87,5.91,24.08887286,6.319216295,2.92,37.83,89.121,88.36758,GEOID99   
CRMS0319-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,18.02262523,2.940886501,7.78,24.41,1.154675545,0.589009465,-0.73,6.65,0.188382286,0.589321064,-1.7,5.69,23.81442395,5.862328686,7.58,35.21,100,100,GEOID99   
CRMS0322-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,14.07359338,5.10927791,0.71,23.53,0.991860835,0.516925199,-0.73,2.7,-0.120322515,0.517017094,-1.84,1.59,23.84916867,6.020800725,3.41,35.44,100,100,GEOID99   
CRMS0324-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.156236244,0.047789528,0.06,0.27,2.005846168,0.509827063,0.38,3.14,0.13612497,0.509874765,-1.49,1.27,23.10983003,5.826907739,11.85,33.11,93.35616,93.35616,GEOID99   
CRMS0326-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,8.941433866,4.994642451,0.9,19.8,1.021073932,0.542128775,-0.65,2.93,-0.212124587,0.542194862,-1.883,1.7,22.74964248,5.610778673,3.7,33.67,86.22147,86.31278,GEOID99   
CRMS0327-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.337575308,0.427656556,0.1,5.8,1.313541972,0.392773347,-0.42,2.71,,,,,23.22578807,6.201314027,9.34,34.2,84.13242,85.53653,GEOID99   
CRMS0327-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.501461523,0.273375525,0,1.7,1.313483371,0.392699161,-0.42,2.71,0.108073745,0.316816092,-0.56,1.13,21.61690926,3.752947183,11.9,29.2,92.55708,85.46803,GEOID99   
CRMS0329-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.389109339,0.661810057,0.12,9.63,1.322733484,0.432884348,-0.52,2.86,,,,,23.02885194,5.810886387,10.13,32.26,100,100,GEOID99   
CRMS0329-M01,2012,1/1/2012 12:00:00 AM,12/14/2012 12:00:00 PM,,,,,1.347557442,0.415003283,-0.52,2.86,-0.221723519,0.397419341,-2.07,1.11,,,,,0,95.38812,GEOID99   
CRMS0331-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.284870219,0.24464369,0.09,1.36,1.55316143,0.442852545,0.22,3.65,,,,,22.0630897,4.861809511,11.58,32.16,100,100,GEOID99   
CRMS0331-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.249022086,0.091593295,0.07,0.88,1.553084719,0.44283859,0.22,3.65,-0.256695132,0.450177092,-1.27,0.93,21.17102005,3.277065393,14.94,28.37,100,100,GEOID99   
CRMS0332-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,7.927330372,5.208832891,0.33,22.99,1.106152094,0.567838207,-0.96,3.1,-0.35045765,0.568017576,-2.41,1.64,23.67192509,5.817673457,7.03,33.52,100,100,GEOID99   
CRMS0335-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,20.63423508,2.866927808,11.5,26.29,1.453070657,0.681847787,-0.53,6.61,0.462127667,0.682347795,-1.523,5.62,23.21502076,6.323635755,4.48,36.25,88.57306,99.52055,GEOID99   
CRMS0336-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,18.95148253,3.37888347,3.22,26.43,1.130830761,0.670148423,-0.95,6.9,0.079416066,0.670376876,-2,5.85,23.72046745,6.120209759,6.17,35.32,100,99.89726,GEOID99   
CRMS0337-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,18.58627552,3.400241257,0.87,27.38,1.084995074,0.687673645,-0.55,7.54,0.052613888,0.687934221,-1.58,6.51,23.27152353,6.650531287,0.62,35.72,92.80822,92.7169,GEOID99   
CRMS0338-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,19.55069236,3.327781208,6.77,26.27,1.14064343,0.699514712,-0.55,6.93,0.225241925,0.699779347,-1.46,6.01,23.55009928,6.161481771,1.96,36.71,88.53881,89.41781,GEOID99   
CRMS0341-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,19.65796209,3.421522653,2.53,29.95,1.282914716,0.815940923,-1.44,5.66,0.182525402,0.816232547,-2.54,4.56,23.54342618,6.096791334,1.98,34.86,99.98859,99.98859,GEOID99   
CRMS0345-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,19.47317509,4.26155975,4.07,27.38,0.667898451,0.598760875,-1.76,2.77,0.091715619,0.598915738,-2.33,2.2,23.78659154,5.979800383,6.07,34.58,100,100,GEOID99   
CRMS0347-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,19.52725293,4.9007202,4.58,28.59,0.764941385,0.558261718,-0.46,2.72,0.218574304,0.558490219,-1.01,2.17,23.92719957,5.949839852,4.81,36.87,97.48858,96.40411,GEOID99   
CRMS0354-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,4.342263257,3.926727447,0.2,17.9,1.115600105,0.509854818,-0.81,3.03,-0.136628858,0.509939614,-2.06,1.78,22.49175151,5.913141912,3.6,35.65,86.55251,86.55251,GEOID99   
CRMS0355-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,18.40894922,4.601005323,0.02,27.37,1.120306276,0.685610687,-1.09,5.24,-0.075122259,0.685760743,-2.28,4.05,22.98980093,5.959953571,6.21,33.61,90.60502,90.57078,GEOID99   
CRMS0365-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.253628187,0.200929603,0.09,2.71,1.160683059,0.540010194,-0.79,3.17,,,,,22.6697928,5.969674905,9.09,32.06,100,100,GEOID99   
CRMS0365-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.39351776,0.142007893,0.12,0.93,1.160548849,0.539971102,-0.79,3.17,0.077079918,0.104487276,-0.16,0.81,20.86350068,3.435014142,14.74,26.99,100,100,GEOID99   
CRMS0367-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.231478637,0.12969923,0.07,0.63,1.526932711,0.557475439,0.26,4.16,,,,,22.6129065,5.751677147,7.75,33.29,92.18037,100,GEOID99   
CRMS0367-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.25471419,0.07745293,0.06,0.39,1.526981433,0.557482811,0.26,4.16,0.332645183,0.3039215,-0.25,1.6,20.54297766,3.472995629,14.6,26.83,100,100,GEOID99   
CRMS0367-M02,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,,,,,1.527097759,0.567419438,0.26,4.16,0.457928971,0.444758054,-0.65,2.66,,,,,0,89.68037,GEOID99   
CRMS0369-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,8.354769443,4.883664233,1.88,20.03,1.555243082,0.547265937,-0.23,4,-0.111342366,0.547681608,-1.89,2.33,23.6827576,5.891033033,4.06,34.49,100,100,GEOID99   
CRMS0371-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.418105952,0.581622633,0.11,6.08,1.184029762,0.393072906,-0.67,2.74,,,,,22.23823691,5.847954838,9.11,31.4,95.89041,95.89041,GEOID99   
CRMS0371-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.812505125,0.130561098,0.49,1.12,1.183992617,0.393115888,-0.67,2.74,0.104945343,0.203902794,-0.37,1.42,21.25379867,3.02510009,15.93,25.97,100,95.86758,GEOID99   
CRMS0374-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,20.44713684,5.367572497,2.74,38.18,1.094476076,0.549162769,-0.1,3.24,0.012102871,0.549548055,-1.18,2.16,24.03650396,6.043007857,1.9,36.92,97.76256,95.43379,GEOID99   
CRMS0376-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,20.82161742,4.658205339,2.19,28.96,1.108894616,0.642415021,-1.1,3.18,0.31067583,0.64276418,-1.9,2.38,23.67407904,5.923708524,7.08,35.04,99.65753,99.65753,GEOID99   
CRMS0377-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,15.66803651,5.091795721,1.81,27.49,1.066952304,0.653974488,-1.32,3.25,-0.185545413,0.6541323,-2.58,2,23.6507975,5.864120598,8.39,33.98,100,100,GEOID99   
CRMS0381-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.641608789,0.154075201,0.29,1.1,1.54886218,0.242337644,1.15,2.41,,,,,20.16677673,4.919407507,7.6,28.17,100,90.69635,GEOID99   
CRMS0381-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.579683478,0.199628758,0.24,1.1,1.548811235,0.242405709,1.15,2.41,-0.085974042,0.012428077,-0.12,-0.02,20.51726861,3.647979403,14.61,28.88,100,90.65068,GEOID99   
CRMS0382-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.907743797,0.2840711,0.45,2.64,1.551602051,0.283025535,0.88,2.53,,,,,21.16098123,4.13234761,9.91,29.37,94.81735,100,GEOID99   
CRMS0382-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,0.838490436,0.303641413,0.1,1.65,1.551528632,0.283042171,0.88,2.53,0.036536885,0.105617496,-0.49,0.86,20.95745104,3.889524738,14,28.33,100,100,GEOID99   
CRMS0383-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,15.80545455,5.060222434,2.73,26.69,1.409604631,0.615336069,-1.05,3.33,0.094313775,0.615748143,-2.36,2.02,23.35009482,6.032192432,6.58,35.14,96.31278,90.66209,GEOID99   
CRMS0385-H01,2012,10/18/2012 3:00:00 PM,12/31/2012 11:00:00 PM,6.291075625,0.478213303,5.16,7.11,1.215310916,0.114902118,1.02,1.5,0.094677871,0.115309196,-0.1,0.38,17.82443695,4.164080977,8.07,28.67,20.37671,20.37671,GEOID99   
CRMS0385-W01,2012,1/1/2012 12:00:00 AM,10/18/2012 9:00:00 AM,,,,,1.232347725,0.153289705,0.95,1.72,0.226203889,0.153344577,-0.06,0.71,,,,,0,79.84018,GEOID99   
CRMS0386-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,12.94416488,3.609251536,3.76,20.7,1.272321676,0.536551984,-0.67,6.5,0.057865169,0.536871996,-1.88,5.29,23.30409545,5.912518186,5.41,35.29,90.42237,90.42237,GEOID99   
CRMS0387-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,14.50879411,3.867669429,3.46,21.9,1.086546178,0.495522592,-0.73,8.07,-0.215089335,0.495805893,-2.03,6.77,24.06332986,5.900891256,5.57,34.94,98.35616,83.05936,GEOID99   
CRMS0390-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,8.161739133,2.366984783,2.57,13.68,1.329986338,0.381525458,0.29,2.6,0.25578438,0.381828596,-0.79,1.52,23.63264635,5.812773921,3.22,33.12,100,100,GEOID99   
CRMS0392-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,8.592515084,2.347016208,4.01,13.68,1.482270293,0.380000769,0.46,2.73,0.244976659,0.380196609,-0.78,1.5,23.85832632,5.873762348,4.74,33.65,100,100,GEOID99   
CRMS0394-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,5.45340335,2.587472656,1.94,14.27,1.342952764,0.390930676,0.38,3.37,,,,,24.41523949,5.674432857,0.19,35.51,96.19863,96.18722,GEOID99   
CRMS0394-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,5.673995902,2.500546972,0.98,12.43,1.307696575,0.427628206,0.03,3.37,0.186071266,0.309757615,-0.63,1.66,22.2421115,4.488391415,9.59,30.18,100,96.6895,GEOID99   
CRMS0395-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,4.95301559,3.517764594,0.72,15.31,1.325270891,0.463230092,-0.4,3.73,,,,,24.56233324,5.733079729,4.57,34.56,89.3379,89.3379,GEOID99   
CRMS0395-M01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,4.846760423,2.7863801,1.01,11.47,1.325542199,0.46318023,-0.4,3.73,0.139152812,0.27595569,-0.58,1.27,22.15552949,4.107717118,11.85,28.35,100,89.26941,GEOID99   
CRMS0396-H01,2012,1/1/2012 12:00:00 AM,12/31/2012 11:00:00 PM,7.465694983,4.349018613,1.72,25.11,1.236062742,0.495801878,-0.79,3.31,,,,,23.43717072,5.966404954,4.84,33.63,97.15753,97.15753,GEOID99   
