"Site_id","year","min_date","max_date","avg_salinity..ppt.","std_deviation_salinity..ppt.","min_salinity..ppt.","max_salinity..ppt.","avg_adj_water_elev_datum.ft.","std_deviation_adj_water_elev_datum.ft.","min_adj_water_elev_datum.ft.","max_adj_water_elev_datum.ft.","avg_adj_water_elev_to_marsh.ft.","std_deviation_adj_water_elev_to_marsh..ft.","min_adj_water_elev_to_marsh.ft.","max_adj_water_elev_to_marsh.ft.","avg_water_temperature..C.DegC.","std_deviation_water_temperature..C.DegC.","min_temperature..C.DegC.","max_temperature..C.DegC.","percent_salinity_complete","percent_water_level_complete","GEOID"
"CRMS0251_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",7.96823859352691,4.13481912003067,1.51,21.39,0.987527328411457,0.502796061740202,0.04,4.51,0.0825320813061666,0.502719252990986,-0.86,3.6,23.6205918265594,6.8874860496579,0.03,38.35,91.76941,96.07306,"GEOID99   "
"CRMS0253_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",6.0459914128912,3.47068674657047,0.97,16.72,0.911606576091146,0.497985349759027,-0.06,4.3,-0.217332940874375,0.49805368360753,-1.19,3.17,23.4032843082177,7.21733489365942,0.01,35.75,93.03653,97.20319,"GEOID99   "
"CRMS0258_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",11.0682288891231,5.21627923002172,1.7,21.9,1.07481390121986,0.525841877533065,-0.4,4.51,0.0268139018752571,0.525841876838317,-1.448,3.462,23.9917049031494,6.5220023869145,6,38.7,90.3653,97.22603,"GEOID99   "
"CRMS0260_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",9.98951888620983,4.21324930266624,2.07,22.46,1.06268030467692,0.56687705465984,-0.8,4.54,-0.166355755823822,0.566884236973063,-2.02,3.31,23.0984172606252,7.29704831743451,1.09,37.41,99.41781,98.76713,"GEOID99   "
"CRMS0261_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",3.25591952053992,2.10212940306779,0.42,11.66,1.02975106066559,0.520679072070806,-0.45,4.12,-0.0907399333279259,0.525520756972805,-1.62,3,23.5222469396736,6.99455402577964,2.03,37.04,99.00685,99.50913,"GEOID99   "
"CRMS0263_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",9.09622881217559,3.71493738383135,2.1,20.7,1.06106936946313,0.556625010396445,-0.62,4.52,-0.152930629907352,0.556625011111013,-1.834,3.306,23.2732212626605,7.11143549214831,-0.2,38.4,98.98402,99.06393,"GEOID99   "
"CRMS0268_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.163259132176672,0.0727144439796355,0.08,0.52,1.19624657501322,0.47561884684822,-0.23,2.65,NA,NA,NA,NA,22.038554789541,6.58284863135083,6.43,32.77,100,100,"GEOID99   "
"CRMS0272_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",14.2683864359173,6.64190388337151,4.74,26.69,1.11266857868222,0.594327185862991,-0.32,4.33,0.386590147778901,0.594370914579775,-1.05,3.6,23.7300441207588,6.66429305487655,0.08,36.49,94.58904,95.47945,"GEOID99   "
"CRMS0273_2011",2011,"9/27/2011 11:00:00 AM","12/31/2011 11:00:00 PM",0.495211511941337,0.079799656260846,0.29,0.7,0.95196249436488,0.382753053211509,-0.09,1.74,NA,NA,NA,NA,18.7893981746436,4.17789884974546,9.21,29.51,26.1758,26.1758,"GEOID99   "
"CRMS0276_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",8.72671197917548,3.10764204243626,2.26,15.66,1.25007404491437,0.471257168783567,0.41,4.71,0.0500740457153059,0.471257168590185,-0.79,3.51,24.5959483877767,6.39579293153915,1.61,39.07,84.81735,89.41781,"GEOID99   "
"CRMS0278_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.595115905821807,0.174231001270042,0.31,1.48,0.999464427170224,0.448482134728002,0.12,4.19,NA,NA,NA,NA,19.9923101379213,6.64804553669377,3.71,29.72,99.96575,99.96575,"GEOID99   "
"CRMS0282_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",13.4969722107132,4.60167222040661,4.1,22.7,1.0779890540324,0.609640149437935,-0.73,4.64,-0.0520109454179413,0.609640149049267,-1.86,3.51,23.4787176007084,6.75199186611007,5.2,34.9,96.51826,98.03653,"GEOID99   "
"CRMS0287_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",1.00532024278548,0.603631271195527,0.07,4.54,1.24399543348785,0.376278726020256,0.73,4.47,NA,NA,NA,NA,23.0970870404861,7.39168326353013,0.02,38.04,99.98859,100,"GEOID99   "
"CRMS0290_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.22524885904197,0.0599814043281039,0.14,1.35,1.52386301344699,0.653114337599838,-0.61,3.55,NA,NA,NA,NA,21.3476552499484,6.49242761202648,4.96,32.25,100,100,"GEOID99   "
"CRMS0292_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",25.799172276217,3.96956395277729,10.57,33.37,0.83836168446921,0.621502755532123,-1.19,3.68,-0.247114967454222,0.62167959657531,-2.27,2.6,23.6378353677502,7.26667474800494,2.6,39.29,99.98859,99.98859,"GEOID99   "
"CRMS0293_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",9.95342012219904,5.16794823078837,0.96,22.57,0.80835674297538,0.502155092606334,-1.29,4.62,-0.607526549513444,0.502208964850103,-2.71,3.21,23.1183476111443,7.51372800001636,0.28,37.14,99.96575,99.96575,"GEOID99   "
"CRMS0294_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.280923539765604,0.226129773626989,0.2,3.1,1.26154066186987,0.476253460698738,-0.31,3.59,NA,NA,NA,NA,22.9539604507483,7.07717850548018,3.6,34,99.87443,99.80593,"GEOID99   "
"CRMS0296_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.293222603104907,0.211406092962168,0.15,2.21,1.37230022697918,0.499275824598186,-0.31,3.78,NA,NA,NA,NA,23.1172317421055,7.00656733318592,4.98,34.78,100,100,"GEOID99   "
"CRMS0301_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.227549536860601,0.0924765985460539,0.12,1.34,1.64447748854685,0.909219347616804,-0.04,4.74,NA,NA,NA,NA,20.8433567780461,7.5390541632424,3.93,34.01,97.36301,97.11188,"GEOID99   "
"CRMS0302_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.5470986553566,5.57041500581998,5.98,29.93,0.969930348371681,0.726397943234932,-1.68,4.89,-0.148448275496618,0.726543499507788,-2.8,3.78,23.3129207575041,7.08124427860047,4.06,35.38,99.97717,99.97717,"GEOID99   "
"CRMS0303_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",12.5812594278401,5.15362272749378,0.17,25.66,0.845952271914089,0.696221141961719,-1.21,4.94,-0.411582552630954,0.696330620934968,-2.46,3.69,22.9673076087848,7.26378480937973,2.34,36.96,99.97717,99.97717,"GEOID99   "
"CRMS0305_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",1.68615252766105,2.64083613902598,0.14,18.8,0.895488179514377,0.743933284712429,-1.64,5.8,-0.478130637949586,0.744035218888419,-3.01,4.43,22.4995033201302,7.35982727070036,1.57,37.52,99.98859,99.96575,"GEOID99   "
"CRMS0307_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",10.7737525830938,3.82074524763032,3.24,21.62,1.02763079001055,0.61265932246903,-0.73,5.36,-0.0356902512763572,0.612770646827285,-1.79,4.29,23.1621815475789,6.6770805850322,0.38,35.5,99.47488,99.06393,"GEOID99   "
"CRMS0309_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",8.87520730966347,5.23680576404656,0.18,22.72,0.77038246322985,0.63506698306112,-1.45,4.12,-0.525265440678254,0.635208117279679,-2.74,2.83,23.9332875208632,6.84191495060607,4.86,35.24,83.69863,99.98859,"GEOID99   "
"CRMS0310_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.4497237396022,2.4325350816298,12.78,25.36,1.01352283064336,0.632869290518455,-0.65,5.03,0.12421917776709,0.63313128042762,-1.54,4.14,23.3185929736508,7.16490877439632,0.08,36.53,100,100,"GEOID99   "
"CRMS0311_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",16.6988035144974,5.8153776116104,3.15,27.03,0.979614184437363,0.594100532209216,-0.62,4.76,0.087240383180242,0.594295234458505,-1.51,3.87,23.3235754354917,6.65752378686313,0.16,36.5,97.31735,98.8242,"GEOID99   "
"CRMS0312_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",5.82616890779716,2.51232089064474,1.55,14.42,1.13498807757203,0.55138844747888,-0.2,5.8,NA,NA,NA,NA,23.4281528462339,7.36702498839055,1.88,35.76,90.97032,90.97032,"GEOID99   "
"CRMS0315_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",11.5213134922363,2.82305900273688,2.88,17.1,1.47179710773184,0.592192981649146,0.44,6.45,0.19849468232469,0.59247694912309,-0.83,5.17,24.2741327561873,6.30668330147677,3.88,38.43,86.30137,83.72146,"GEOID99   "
"CRMS0318_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",21.2657075812241,2.51456302732264,8.88,27.17,1.10549058875249,0.602457751636902,-0.1,5.2,0.136250941704262,0.602709089023771,-1.07,4.23,24.1413655226477,7.14427160435118,4.64,39.27,82.76256,90.98174,"GEOID99   "
"CRMS0319_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.3238640890809,2.93795098557661,9.99,28.93,0.975921499204953,0.610938234522418,-1.15,5.06,0.00963913292984691,0.611064173495005,-2.11,4.09,23.2467416490109,6.90378055721441,4.73,34.21,97.4315,97.4315,"GEOID99   "
"CRMS0322_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",14.2246113430434,5.34662586269928,1.1,25.5,0.816533713808443,0.542631684321496,-0.81,4.4,-0.295466285787842,0.542631684264304,-1.922,3.288,23.3156914270946,7.00453353554029,0.5,37,99.86301,99.88585,"GEOID99   "
"CRMS0324_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.189295662498978,0.0424685723019803,0.09,0.29,1.94040182539385,0.617784674251864,0.25,3.43,0.0704018266346374,0.617784674256552,-1.62,1.56,22.431779677955,7.33662702857648,6.5,34.72,100,100,"GEOID99   "
"CRMS0326_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",8.22678716309217,4.50687648550256,0.8,21.2,0.905059288313686,0.576499265452635,-0.67,4.72,-0.327940711539916,0.576499265976382,-1.903,3.487,23.2873735517946,6.88301589093355,2.2,37.2,97.88813,98.19634,"GEOID99   "
"CRMS0327_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.246260646922415,0.179343525824699,0.1,3,1.25044577793952,0.594906671915077,-0.74,3.76,NA,NA,NA,NA,21.5717331487108,7.60318139495611,4.5,34.3,87.15753,87.5799,"GEOID99   "
"CRMS0329_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.290517122900649,0.383768571108506,0.14,8.86,1.32433104942081,0.652553720650943,-0.86,3.6,NA,NA,NA,NA,22.2995091241789,7.18812033423796,6.01,33.79,100,100,"GEOID99   "
"CRMS0331_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.354450914573316,0.170153944555145,0.16,0.89,1.37471803568376,0.503787878535808,-0.28,3.97,NA,NA,NA,NA,20.6253025099567,5.22182445007395,6.49,27.84,100,100,"GEOID99   "
"CRMS0332_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",6.80345303463384,4.89391458525904,0.31,25.34,0.944755129724597,0.620903142091092,-1.06,4.93,-0.511912374935803,0.621022913021222,-2.52,3.47,23.0602129353125,7.04467194759095,4.39,34.59,99.17809,90.67352,"GEOID99   "
"CRMS0335_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",21.5406636834653,2.94066458239574,11.7,38.33,1.28567793516245,0.675848972908387,-0.51,5.72,0.292677936463379,0.675848974136297,-1.503,4.727,23.2591306242849,7.26303588014543,0.76,36.38,99.07534,98.25343,"GEOID99   "
"CRMS0336_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.6795077024451,3.06330457339027,8.11,25.6,0.983139615769438,0.668466719763813,-0.91,5.13,-0.0681569809245015,0.668642687846929,-1.96,4.08,23.2575457164068,7.1959905719316,0.34,35.11,99.24657,98.60731,"GEOID99   "
"CRMS0337_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.6088443944974,3.30152204740068,0.62,27.92,0.950161518148272,0.63665605861445,-0.57,5.26,-0.0821221408178818,0.636855150300364,-1.6,4.23,22.332942277064,7.40317121739966,0.13,35.55,97.5,96.82648,"GEOID99   "
"CRMS0338_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.7569471425234,3.30289682566465,8.48,26.25,0.947379837762971,0.691101728685036,-0.63,5.07,0.0319819622250442,0.691303923518724,-1.55,4.15,23.2310358627085,7.46239109693884,0.19,37.1,99.98859,99.98859,"GEOID99   "
"CRMS0341_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",19.514736309008,3.48580298730962,7.55,28.16,1.05212735990799,0.687563609927044,-1.43,5.38,-0.0483448188286037,0.687800619196838,-2.53,4.28,22.8469988512938,7.34735250764207,0.62,36.67,100,89.45205,"GEOID99   "
"CRMS0345_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",19.6286180068748,4.40430027103774,6.01,28.1,0.492624413256596,0.638506767140725,-1.57,4.17,-0.0837146778760493,0.638550029897552,-2.14,3.59,23.1843965255945,7.16152906849972,2.01,36.49,99.7831,99.7831,"GEOID99   "
"CRMS0347_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",19.9522230311513,5.98885542264726,6.47,47.92,0.630376635594986,0.557399521454009,-0.48,4.58,0.0840330945217932,0.557575965158479,-1.03,4.03,23.8200305337593,6.77147562382985,2.92,38.51,93.4589,92.44292,"GEOID99   "
"CRMS0354_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",3.55984233839163,3.44555714520022,0.2,17.5,0.986382637948632,0.567759821844874,-1,4.71,-0.265617361727295,0.567759821802884,-2.252,3.458,22.9425242658924,7.37514688460953,0.3,36.5,99.9201,99.94292,"GEOID99   "
"CRMS0355_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",19.3623336887873,3.58832624830667,11.47,27.46,0.936335474552741,0.707099199170867,-1.12,5.19,-0.259189995114075,0.707297400134029,-2.31,3.99,22.8796522489226,7.08109031616015,0.68,35.5,99.69178,99.49772,"GEOID99   "
"CRMS0365_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.281555936554421,0.220274272707544,0.12,3.82,1.21359132341105,0.758838050945874,-0.93,4.76,NA,NA,NA,NA,21.6511016006339,7.03171553780835,3.57,32.81,100,100,"GEOID99   "
"CRMS0367_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.253046802760497,0.116311416282037,0.11,0.78,1.22507648328383,0.519634659121888,-0.51,3.9,NA,NA,NA,NA,22.6764920186507,6.8335361154676,2.98,34.52,100,100,"GEOID99   "
"CRMS0369_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",7.24650980444515,4.91048638685756,0.63,20.57,1.40708650422498,0.598312947913259,-0.31,5.14,-0.259459054169719,0.598630956125455,-1.97,3.48,23.2958131593129,6.8911065990863,0.71,36.65,98.9726,98.9726,"GEOID99   "
"CRMS0371_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.280967145122171,0.259157203844315,0.13,3.62,1.12208233518408,0.56989939573232,-0.84,3.81,NA,NA,NA,NA,21.1933410471647,6.48774516496958,4.45,30.97,98.6758,95.38812,"GEOID99   "
"CRMS0374_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",20.0305991614839,6.12154546857015,2.23,36.61,0.952856606120492,0.540021028284349,-0.12,4.39,-0.129562062029312,0.540200310328247,-1.2,3.31,23.9919118958665,6.65007423176297,2.61,38.28,92.78539,91.23288,"GEOID99   "
"CRMS0376_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",21.5668642241293,5.44382722404632,7.05,31.08,0.89861139637863,0.66612168855342,-1.04,4.44,0.100318602297872,0.666401582840768,-1.84,3.64,23.1698035754691,7.10943902301182,2.01,35.92,99.96575,99.96575,"GEOID99   "
"CRMS0377_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",14.6846223677256,4.58435690995412,4.5,25.87,0.890611915835009,0.694140132261069,-1.3,5,-0.361916263663616,0.694295027202026,-2.55,3.75,23.025046544217,7.04973270971769,3.09,34.42,99.30365,99.24657,"GEOID99   "
"CRMS0381_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.839423514858365,0.156774044236055,0.44,3.05,1.38991666644403,0.254730164317895,0.98,3.52,NA,NA,NA,NA,19.5695730624678,5.68045510421186,4.37,27.86,100,100,"GEOID99   "
"CRMS0382_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",1.1728995387957,0.509007186076475,0.23,5.53,1.37843036326371,0.293416034800521,0.93,3.9,NA,NA,NA,NA,20.5684817403419,5.23531497747893,5.66,27.31,100,100,"GEOID99   "
"CRMS0383_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",15.1713710119871,5.24253661047794,1.78,26.54,1.30464383416477,0.667830885414547,-0.87,5,-0.0107465754994553,0.667955040088109,-2.18,3.69,22.9905502235236,7.1174118832378,2.2,35.85,100,100,"GEOID99   "
"CRMS0385_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",NA,NA,NA,NA,1.09873896301304,0.187310373352457,0.66,2.05,0.0924001989540784,0.187596965535383,-0.34,1.05,24.1305595216297,0.35266331477153,23.67,24.84,0,91.79224,"GEOID99   "
"CRMS0386_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",15.5564075295239,4.50070074102154,7.35,25.49,1.11859817287489,0.546076895397942,-0.81,5.46,-0.0959109588864272,0.546497208907346,-2.02,4.25,23.4169052427626,7.05580838637547,1.22,35.94,100,100,"GEOID99   "
"CRMS0387_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",17.0699395013182,4.73834022868554,7.36,26.6,0.919442157699055,0.554087060609681,-0.9,5.32,-0.382273661956842,0.554287555647328,-2.21,4.02,23.4090410878397,7.02027837550431,0.87,37.06,100,99.86301,"GEOID99   "
"CRMS0390_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",9.42390569748842,2.17476886690914,3.57,14.52,1.15868135557499,0.487259308478756,-0.18,3.96,0.0842721771018437,0.487567976006467,-1.25,2.89,23.3289448471681,7.41680525837965,0.08,37.05,99.98859,99.98859,"GEOID99   "
"CRMS0392_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",9.32025113514025,1.86248885200478,5.32,13.95,1.30117123242166,0.494826666192166,-0.1,4,0.0637659815731182,0.495128253702468,-1.33,2.76,23.6398641454949,7.28524958214046,0.26,36.86,100,100,"GEOID99   "
"CRMS0394_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",6.04777186488881,2.55651195443007,1.37,15.62,1.23425413559479,0.414308052425655,0.3,5.07,NA,NA,NA,NA,24.5342127381244,6.16156920862192,3.12,37.98,92.16895,86.24429,"GEOID99   "
"CRMS0395_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",5.1088201359391,2.88111050915557,0.53,16.39,1.07796194103016,0.537370482855891,-0.52,5.02,NA,NA,NA,NA,22.2312821222027,6.99521839707061,2.36,35.36,87.07762,86.98631,"GEOID99   "
"CRMS0396_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",6.43032990892048,3.70296017122282,0.86,20.68,1.09191209972713,0.543685049527734,-1.24,4.93,NA,NA,NA,NA,23.1946025555804,7.22979549363025,0.35,36.39,100,100,"GEOID99   "
"CRMS0397_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",17.8571177334822,3.29388565833677,9.4,25.66,0.913369875211952,0.557213038651573,-0.56,5.02,-0.0839979443380066,0.557927064466065,-1.55,4.02,23.4055212875663,6.87262002107423,2.27,37.14,99.96575,99.96575,"GEOID99   "
"CRMS0398_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",1.81922822266916,1.90912948168359,0.18,11.57,1.06638657350894,0.478197085555271,-0.73,4.33,-0.388342276278499,0.478246937455364,-2.18,2.87,23.5710126710463,6.70735084958287,5.45,33.97,99.98859,99.98859,"GEOID99   "
"CRMS0399_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",5.52291618981068,3.81196450374295,0.21,20.02,0.955548445923574,0.584507618954137,-1.02,4.73,-0.656144880421308,0.584450446012577,-2.63,3.12,22.919901809033,7.37431566335526,1.12,37.99,99.97717,99.90868,"GEOID99   "
"CRMS0400_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",9.91462609758115,6.60913232836991,0.63,22.4,1.40941533241016,0.473694700604165,-0.05,3.85,0.179113271874237,0.474000778783843,-1.28,2.62,23.9275933274505,6.70711023437863,5.3,35.62,99.98859,99.77169,"GEOID99   "
"CRMS0403_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.175763429544227,0.0256573206432304,0.05,0.37,1.79671085661479,0.638978759268962,0.14,3.39,-0.0812891428394775,0.638978760167393,-1.738,1.512,23.2990297222137,7.0091203987618,7.02,36.47,99.88585,99.88585,"GEOID99   "
"CRMS0409_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.225601692675685,0.103212435746489,0.13,1.73,1.38758979580045,0.522337434298074,-0.11,3.44,NA,NA,NA,NA,22.2904609850576,7.20518429470444,4.06,34.39,99.79452,99.79452,"GEOID99   "
"CRMS0411_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.240516549462742,0.197750986873831,0.1,2.7,1.42171294504906,0.533566052176767,-0.28,3.4,NA,NA,NA,NA,21.9910430611576,7.31616905134644,2.4,35.2,99.00685,99.89726,"GEOID99   "
"CRMS0414_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.268319155090277,0.0485604060038365,0.13,0.4,2.44049626299941,0.336570136874002,1.47,3.59,1.75349626297741,0.336570139245725,0.783,2.903,19.4177236553319,5.39056775146326,5.65,26.19,88.56165,88.56165,"GEOID99   "
"CRMS0416_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",10.3469019951258,4.05142879270049,3.3,22.57,1.19207180931456,0.470163839760261,-0.15,3.76,-0.166621785769072,0.470395387001228,-1.5,2.41,24.2718771890207,7.02081162695104,0.07,36.99,94.10959,94.10959,"GEOID99   "
"CRMS0421_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",18.6863290266744,5.83933979879825,5.13,28.83,0.866429227614698,0.659156734985271,-1.32,4.54,0.166170324422277,0.65936387921776,-2.02,3.84,23.1114786871891,7.13120815494943,4.17,34.56,95.34246,86.86073,"GEOID99   "
"CRMS0434_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",6.595703033659,6.12698211332561,0.21,25.3,1.01095120199042,0.511638889010619,-0.22,4.57,-0.349645214165635,0.511793465474372,-1.58,3.21,23.3629782467012,6.69709456098329,3.64,35.77,97.10046,96.84932,"GEOID99   "
"CRMS0461_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.197675198430081,0.0519011169536837,0.1,0.42,2.11055924045859,1.20340338670812,-0.43,5.82,0.43829483171343,1.20370296430329,-2.11,4.15,19.5770687536955,8.20970689031518,1.42,31.17,74.93151,99.81735,"GEOID99   "
"CRMS0463_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.25830003510825,0.0921984094348939,0.05,2.95,1.33397648094143,0.692049670136453,-0.07,5.99,NA,NA,NA,NA,21.9299988560187,6.28041106637473,2.89,33.97,99.98859,99.98859,"GEOID99   "
"CRMS0464_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.235999469128253,0.271145020298526,0.1,12.4,1.72942932206489,0.688387196067933,-0.31,6.38,NA,NA,NA,NA,20.8674207457771,7.43074752638987,3.8,33.6,85.20547,91.01598,"GEOID99   "
"CRMS0465_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.20956041413724,0.043346475058934,0.1,0.3,1.57893409710671,0.893579662567744,-0.65,4.22,NA,NA,NA,NA,20.0371578078211,8.18806740331374,4.6,34,84.65753,85.57078,"GEOID99   "
"CRMS0479_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.218529680251361,0.236090880031543,0.12,12.28,1.65513812726019,0.858904164179507,-0.49,6.19,0.323522830625452,0.858364395843988,-1.82,4.86,19.0690776201688,8.38374835572378,4.58,32.7,100,100,"GEOID99   "
"CRMS0482_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.219503425774441,0.0450390100002992,0.13,0.42,1.36615296771588,1.17112567914566,-1.08,4.94,0.11015296835515,1.17112567792922,-2.336,3.684,21.5698858412433,7.18310157324602,5.06,34.12,100,100,"GEOID99   "
"CRMS0488_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.412994858998697,0.0790210793545572,0.14,1.08,2.0827423264575,0.431858301211698,1.52,5.08,0.548576320912712,0.431966054837418,-0.02,3.55,18.7882657830118,5.47317644991813,8.88,26.92,99.94292,99.98859,"GEOID99   "
"CRMS0489_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.865822105267585,0.735320894106887,0.15,5.81,1.01847471097827,0.761470496022698,-0.33,6.21,-0.58906610263166,0.761547530824082,-1.94,4.6,22.0172919346217,6.73647814503297,1.04,38.4,99.97717,99.98859,"GEOID99   "
"CRMS0490_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",NA,NA,NA,NA,2.09422945071301,0.483380980809983,1.53,4.04,0.82080022818898,0.483353428358232,0.26,2.77,NA,NA,NA,NA,0,100,"GEOID99   "
"CRMS0493_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",0.841128274665808,1.00685394282639,0.14,6.56,1.13895121309445,0.68168044094585,-0.3,5.9,-0.717512381219948,0.681671639048461,-2.15,4.04,22.4502108550684,6.97226596975475,2.64,37.04,92.37444,92.19178,"GEOID99   "
"CRMS0494_2011",2011,"1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM",2.21629809869582,1.94287494578307,0.16,10.13,0.904399857221778,0.638984881959938,-0.8,5.63,-0.581265582076902,0.63902538602837,-2.28,4.15,22.6272977761479,7.09994124798435,1.15,34.39,96.11872,96.15297,"GEOID99   "
