"Site_Id","veg_year","Percent_Cover_Tree (m²)","Percent_Cover_Shrub (m²)","Percent_Cover_Herb (m²)","Percent_Cover_Carpet (m²)","Avg_Height_Tree (m)","Avg_Height_Shrub (m)","Avg_Height_Herb (m)","Avg_Height_Carpet (m)","Volume_Tree (m³)","Volume_Shrub (m³)","Volume_Herb (m³)","Volume_Carpet (m³)","Volume_Vegetation (m³)","VVI",
"CRMS0693","2016","0","0","3.52","0","0","0","1.3076","0","0","0","4.575","0","4.575","66.9479",
"CRMS0694","2016","0","0","1.34","0","0","0","0.3261","0","0","0","0.9875","0","0.9875","15.0424",
"CRMS0697","2016","0","0","2.62","0","0","0","0.6522","0","0","0","1.7421","0","1.7421","26.4891",
"CRMS0978","2016","0","0","2.712","0","0","0","0.8138","0","0","0","2.2029","0","2.2029","42.1988",
"CRMS1024","2016","0","0","3.2","0","0","0","0.66","0","0","0","2.103","0","2.103","38.6994",
"CRMS1069","2016","0","0","3.08","0","0","0","0.665","0","0","0","2.067","0","2.067","37.9134",
"CRMS1100","2016","0","0","3.16","0","0","0","1.0302","0","0","0","3.2862","0","3.2862","48.2444",
"CRMS1130","2016","0","0","1.8","0","0","0","0.355","0","0","0","0.7646","0","0.7646","14.6826",
"CRMS1205","2016","0","0.012","2.4","0","0","0.1189","0.4724","0","0","0.0143","1.6367","0","1.6509","25.7775",
"CRMS1277","2016","0","0.1","2.86","0","0","0.155","0.923","0","0","0.155","2.6452","0","2.8002","40.5483",
"CRMS1409","2016","0","0","2.5","0","0","0","1.2954","0","0","0","3.2235","0","3.2235","47.299",
"CRMS1413","2016","0","0","2.86","0","0","0","1.0881","0","0","0","3.0442","0","3.0442","50.8751",
"CRMS1446","2016","0","0.14","2.12","0","0","0.2408","1.1917","0","0","0.3371","2.5486","0","2.8857","42.0092",
"CRMS1650","2016","0","0","3.44","0","0","0","0.7833","0","0","0","2.7004","0","2.7004","39.6151",
"CRMS1738","2016","0","0","3.152","0","0","0","0.861","0","0","0","2.7176","0","2.7176","43.7483",
"CRMS1743","2016","0","0","3.56","0","0","0","0.5212","0","0","0","1.8579","0","1.8579","30.699",
"CRMS1838","2016","0","0","2.14","0","0","0","1.3197","0","0","0","2.6913","0","2.6913","39.6685",
"CRMS1858","2016","0","0","2.68","0","0","0","1.585","0","0","0","4.404","0","4.404","62.527",
"CRMS1965","2016","0","0","2.3","0","0","0","0.9205","0","0","0","2.1079","0","2.1079","32.1936",
"CRMS2041","2016","0","0.16","0.66","0","0","0.2774","0.4602","0","0","0.4438","1.6331","0","2.0769","14.7592",
"CRMS2154","2016","0","0","2.94","0","0","0","0.7772","0","0","0","2.4798","0","2.4798","36.7114",
"CRMS2156","2016","0","0","3.36","0","0","0","0.6797","0","0","0","2.3511","0","2.3511","37.3269",
"CRMS2166","2016","0","0","1.68","0","0","0","0.4816","0","0","0","1.3459","0","1.3459","21.1702",
"CRMS2189","2016","0","0","3.38","0","0","0","0.5151","0","0","0","1.7597","0","1.7597","27.1589",
"CRMS2219","2016","0","0","3.04","0","0","0","0.6888","0","0","0","2.2828","0","2.2828","41.8648",
"CRMS2334","2016","0","0","3.1","0","0","0","0.7193","0","0","0","2.2633","0","2.2633","33.4034",
"CRMS2418","2016","0","0","3.64","0","0","0","0.951","0","0","0","3.4792","0","3.4792","76.8098",
"CRMS2493","2016","0","0","2.22","0","0","0","0.6187","0","0","0","1.9494","0","1.9494","28.4311",
"CRMS2568","2016","0.58","0.7","3.1","0","1.5545","3.3071","0.7711","0","2.286","2.6505","2.4207","0","7.3572","73.0413",
"CRMS2608","2016","0","0","2.94","0","0","0","0.8991","0","0","0","3.4064","0","3.4064","46.5723",
"CRMS2614","2016","0","0","0.7","0","0","0","0.2073","0","0","0","0.7157","0","0.7157","10.4583",
"CRMS2627","2016","0","0","2.36","0.02","0","0","0.9205","0.003","0","0","3.076","0.0006","3.0766","43.6215",
"CRMS2634","2016","0","0","1.26","0","0","0","0.6401","0","0","0","2.2189","0","2.2189","22.6678",
"CRMS2785","2016","0","0.004","3.3","0","0","0.0914","1.2192","0","0","0.0037","3.9477","0","3.9513","57.1044",
"CRMS2825","2016","0","0.18","2.44","0","0","0.1524","0.7498","0","0","0.2743","1.8421","0","2.1165","33.0054",
"CRMS2830","2016","0","0","3.48","0","0","0","0.655","0","0","0","2.334","0","2.334","33.7466",
"CRMS2854","2016","0","0","2.96","0","0","0","0.74","0","0","0","2.213","0","2.213","32.8096",
"CRMS2862","2016","0","0.26","2.92","0","0","0.4633","1.1795","0","0","0.4669","3.4149","0","3.8818","55.9603",
"CRMS2881","2016","0","0","3.26","0.048","0","0","0.8839","0.0061","0","0","2.8668","0.0015","2.8683","41.3889",
"CRMS2887","2016","0","0","1.74","0","0","0","1.2436","0","0","0","2.0305","0","2.0305","30.8667",
"CRMS2939","2016","0.32","0.82","2.36","0","0.3048","1.463","0.7437","0","0.9754","2.0665","1.7946","0","4.8365","60.9716",
"CRMS2991","2016","0","0.588","3.112","0.008","0","1.1887","1.1125","0.0091","0","1.0936","3.4527","0.0004","4.5467","63.5155",
"CRMS3054","2016","0","0","3.68","0","0","0","1.263","0","0","0","4.6548","0","4.6548","66.8756",
"CRMS3136","2016","0","0.016","3.52","0","0","0.244","1.135","0","0","0.039","3.963","0","4.002","56.7716",
"CRMS3166","2016","0","0","3.72","0","0","0","1.0058","0","0","0","3.7288","0","3.7288","53.2448",
"CRMS3169","2016","1.36","0.5","2.88","0","6.2484","0.7925","0.89","0","11.5824","1.2436","2.6492","0","15.4752","91.3224",
"CRMS3296","2016","0","0","2.28","0","0","0","0.7071","0","0","0","1.8013","0","1.8013","32.1464",
"CRMS3565","2016","0","0","2.4","0","0","0","0.7559","0","0","0","1.9756","0","1.9756","33.1975",
"CRMS3601","2016","0","0","0.272","0","0","0","0.172","0","0","0","0.1458","0","0.1458","2.1984",
"CRMS3617","2016","0","0","2.76","0","0","0","1.018","0","0","0","3.0826","0","3.0826","66.7595",
"CRMS3626","2016","0","0","3.12","0","0","0","0.78","0","0","0","2.448","0","2.448","35.9221",
"CRMS3639","2016","0","0.124","2.7","0","0","0.61","0.735","0","0","0.1513","2.015","0","2.1663","37.8099",
"CRMS3641","2016","0","0.064","2.44","0","0","0.5334","0.755","0","0","0.0848","1.912","0","1.9968","30.3037",
"CRMS3650","2016","0","0","3","0","0","0","0.67","0","0","0","2.229","0","2.229","44.3071",
"CRMS3664","2016","0","0","2.8","0","0","0","0.68","0","0","0","1.913","0","1.913","29.428",
"CRMS3667","2016","0","0","3.02","0","0","0","0.765","0","0","0","2.31","0","2.31","34.2538",
"CRMS3680","2016","0","0","2.86","0","0","0","0.7925","0","0","0","2.5225","0","2.5225","53.3675",
"CRMS3784","2016","0","0","3.08","0","0","0","0.715","0","0","0","2.207","0","2.207","41.8383",
"CRMS3800","2016","0","0","2.82","0","0","0","0.8625","0","0","0","2.4682","0","2.4682","48.5378",
"CRMS3913","2016","0","0","3.06","0","0","0","0.95","0","0","0","2.913","0","2.913","42.4531",
"CRMS3985","2016","0.26","0.24","2.72","0","1.47","0.15","0.878","0","1.896","0.36","2.4248","0","4.6808","49.9441",
"CRMS4014","2016","0","0","3.3","0","0","0","1.0363","0","0","0","3.4412","0","3.4412","49.8738",
"CRMS4016","2016","0","0.08","2.94","0","0","0.21","0.93","0","0","0.168","2.746","0","2.914","42.8668",
"CRMS4045","2016","0","0.228","3.26","0","0","0.4206","0.9647","0","0","0.3244","3.1448","0","3.4692","49.348",
"CRMS4094","2016","0","0.508","3.04","0","0","1.481","0.67","0","0","1.3981","2.033","0","3.4311","48.0774",
"CRMS4103","2016","0","0.72","1.944","0","0","0.815","0.884","0","0","0.8958","1.7652","0","2.661","39.8402",
"CRMS4107","2016","0","0","1.54","0.044","0","0","0.71","0.005","0","0","1.1978","0.0013","1.1991","21.1489",
"CRMS4110","2016","0","0.148","3.28","0","0","0.792","1.026","0","0","0.2576","3.4384","0","3.696","57.7296",
"CRMS4218","2016","0","0","3.66","0","0","0","0.8321","0","0","0","3.0558","0","3.0558","44.6847",
"CRMS4245","2016","0","0.36","3.6","0","0","0.2438","0.9022","0","0","0.8778","3.2649","0","4.1427","55.5586",
"CRMS4355","2016","0","3.22","0.44","0.008","0","2.6822","0.2621","0.003","0","9.0343","0.2865","0.0002","9.321","88.2722",
"CRMS4406","2016","0","0","2.6","0","0","0","0.6","0","0","0","1.618","0","1.618","23.2927",
"CRMS4407","2016","0","0","2.08","0","0","0","0.5","0","0","0","1.713","0","1.713","27.5119",
"CRMS4448","2016","0","0","1.201","0","0","0","0.8778","0","0","0","2.8055","0","2.8055","31.7782",
"CRMS4455","2016","0","0","3.28","0","0","0","1.0637","0","0","0","3.4715","0","3.4715","80.5987",
"CRMS4529","2016","0","0","3.54","0","0","0","0.765","0","0","0","2.6937","0","2.6937","57.9664",
"CRMS4548","2016","0","0","2.84","0","0","0","0.815","0","0","0","2.317","0","2.317","46.3145",
"CRMS4551","2016","0","0","2.78","0","0","0","0.78","0","0","0","2.161","0","2.161","40.7657",
"CRMS4557","2016","0","0","3","0","0","0","0.765","0","0","0","2.2804","0","2.2804","46.2793",
"CRMS4572","2016","0","0","3","0","0","0","0.77","0","0","0","2.308","0","2.308","46.6767",
"CRMS4596","2016","0","0","3.1","0","0","0","0.945","0","0","0","2.957","0","2.957","66.0859",
"CRMS4626","2016","0","0","0.8","0","0","0","0.4359","0","0","0","0.8632","0","0.8632","14.2198",
"CRMS4690","2016","0","0","3.48","0","0","0","0.8382","0","0","0","2.9193","0","2.9193","66.6257",
"CRMS6299","2016","0","0","1.768","0","0","0","0.975","0","0","0","1.7312","0","1.7312","26.2641",
"CRMS6301","2016","0","0.12","3.2","0","0","0.2591","0.826","0","0","0.1463","2.6638","0","2.8101","59.8151",
"CRMS6302","2016","0","0","3.48","0","0","0","1.1491","0","0","0","4.0543","0","4.0543","85.3994",
"CRMS6303","2016","0","0.1","3.04","0","0","0.1524","0.943","0","0","0.1524","2.8268","0","2.9792","58.9411",
"CRMS6304","2016","0","0","2.82","0","0","0","0.9936","0","0","0","2.7919","0","2.7919","40.9143",
